,Unnamed: 0,seed,config,agent,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
64,4,4248,FuseConfig.Wfilm_D,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,1,0,0.1681036739634236,0.1284151236281132,0.2483403204752589,0.3252951258676125
65,0,4248,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,1,0,0.2858009480088082,0.2809284823255539,0.3014940228594139,0.3339809781817466
66,1,4248,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.2217244195397038,0.2151019978127418,0.2934068532803105,0.3037373956894506
67,2,4248,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,2,0,0.2714589169430908,0.2634062839446947,0.3723641484181975,0.4335878424243252
68,3,4248,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,1,0,0.3150725232331824,0.2417441445998172,0.2677128762050529,0.3491772093421125
69,4,4248,FuseConfig.W_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,0,0,0.3745220794391183,0.3600984224833642,0.4913645562901468,0.5147038271464227
70,0,4248,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,4,0,0.1717113258620575,0.1681810166506422,0.336064454563301,0.3575910271612347
71,1,4248,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.2642963881685848,0.1581975046092194,0.2657065442995889,0.3911696278097596
72,2,4248,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,1,0,0.2522061189045935,0.1959002552461085,0.291697405209409,0.3358283789976444
73,3,4248,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,0,0,0.1718847942745304,0.1502881990153037,0.2950347244387918,0.3413761123701804
74,4,4248,FuseConfig.Wfilm_Dfilm,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,0,0,0.2581109681242162,0.1945723623090858,0.2822136602482639,0.3362561355335338
75,0,4248,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,1,0,0.2440520872453445,0.1342472726092531,0.2200647328772678,0.3392847480197401
76,1,4248,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,0,0,0.2912455758171712,0.1393827494280528,0.1603929343101537,0.3258922190536969
77,2,4248,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,1,0,0.2456092269423814,0.1859544990089106,0.25227916518538,0.3791027628389098
78,3,4248,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,2,0,0.170127155752261,0.1215653185358729,0.1590847517935742,0.3146769000708643
79,4,4248,FuseConfig.Wfilm_D_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,1,0,0.2519311158281458,0.1245686521553395,0.1822609112348363,0.3566057197778341
80,0,4248,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,100,1,0,0.2026077734160205,0.1681929342023098,0.2089290664823231,0.2910351469618107
81,1,4248,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,200,2,0,0.2686973028962662,0.1490110932370984,0.1573849058333977,0.243624193694648
82,2,4248,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,400,0,0,0.2201489451685817,0.1742523047835352,0.1954690205455986,0.2399904249292209
83,3,4248,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,600,3,0,0.2323624738493074,0.1633550310819606,0.2182373566432844,0.2834577640706208
84,4,4248,FuseConfig.W_Dfilm_LATE,fusing_policy,False,Vision_Random,wrist+wrist_depth,800,1,0,0.2901684531901322,0.1968440557675962,0.2153080123131604,0.3410785485944961
