,Unnamed: 0,rep,config,error,task_name,demo_idx,cam_type,epochs,is_control_done,is_test_done,control_final_distance,control_min_distance,test_final_distance,test_min_distance,control_gripper_image_paths,test_gripper_image_paths
71,31,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1863837030296529,0.1863837030296529,0.1766396077418947,0.1724666936444132,[],[]
72,32,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1986150160542,0.1986150160542,0.2209537047304389,0.1955368560473162,[],[]
73,33,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1298510654325419,0.1297075080336369,0.1351094257136987,0.1351094257136987,[],[]
74,34,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1503713742653584,0.1503713742653584,0.3006254063298567,0.2653030192802489,[],[]
75,35,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder,100,False,False,0.2143624524713708,0.2143624524713708,0.1243582483375584,0.1243582483375584,[],[]
76,36,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1147919691294988,0.1147919691294988,0.2832635753855392,0.2434170611552298,[],[]
77,37,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1936343737122873,0.1932336895061893,0.1080219174390653,0.0864535409663656,[],[]
78,38,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder,100,False,False,0.2796465516437182,0.2796465516437182,0.2323019449734545,0.2316450281270654,[],[]
79,39,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder,100,False,False,0.2496605722407449,0.2445871518369411,0.1874172235968722,0.1631420522811801,[],[]
80,40,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.1932478235751412,0.1932478235751412,0.2262132744045737,0.2234454436804307,[],[]
81,41,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.1989358445518706,0.1989358445518706,0.1733365109648099,0.1711438846045144,[],[]
82,42,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.2210972206567614,0.2210972206567614,0.2047141244509193,0.1875494887754687,[],[]
83,43,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.1255213175849842,0.1255213175849842,0.150048547013724,0.1460252286304287,[],[]
84,44,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.1576580002655793,0.1576580002655793,0.2836267536182084,0.257779164308232,[],[]
85,45,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.2097901553419203,0.2097901553419203,0.127464515462729,0.1265961332084773,[],[]
86,46,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.1248931696705761,0.1248931696705761,0.264130951865304,0.2362926968304701,[],[]
87,47,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.2025839857472832,0.2025839857472832,0.1074297280431127,0.0900350791231812,[],[]
88,48,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.2719102666870279,0.2719102666870279,0.2278244168169167,0.2278138359712187,[],[]
89,49,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.2432040159838445,0.2420202128508379,0.1709901126538438,0.1556910887812059,[],[]
90,60,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,wrist+wrist_depth,200,False,False,0.1998032536915346,0.1998032536915346,0.2272422377435263,0.2246478635125388,[],[]
91,61,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+wrist_depth,200,False,False,0.2047263579069403,0.2047263579069403,0.1696528480839582,0.1675998108301496,[],[]
92,62,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+wrist_depth,200,False,False,0.2178420355861315,0.2178420355861315,0.2081990122042546,0.191035612133392,[],[]
93,63,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+wrist_depth,200,False,False,0.1273961573568901,0.1273961573568901,0.1351848493493793,0.1351848493493793,[],[]
94,64,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+wrist_depth,200,False,False,0.1607536018370245,0.1607536018370245,0.2874533888697204,0.262285169262241,[],[]
95,65,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,wrist+wrist_depth,200,False,False,0.2186780055822784,0.2186780055822784,0.1239492613859068,0.1230320885495138,[],[]
96,66,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,wrist+wrist_depth,200,False,False,0.1323851765715501,0.1323851765715501,0.2695951035747762,0.2407177527277171,[],[]
97,67,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,wrist+wrist_depth,200,False,False,0.2025793559676448,0.2025793559676448,0.10732725196995,0.0842510795921915,[],[]
98,68,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,wrist+wrist_depth,200,False,False,0.2812999779898542,0.2812999779898542,0.2255254399892524,0.2255254399892524,[],[]
99,69,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,wrist+wrist_depth,200,False,False,0.2503087290391527,0.2493014711422727,0.1723768729368538,0.1584198516839406,[],[]
100,70,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,l_shoulder+r_shoulder,200,False,False,0.1897568995562435,0.1897568995562435,0.2265149578622284,0.2240041416806383,[],[]
101,71,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,l_shoulder+r_shoulder,200,False,False,0.2004548926272018,0.2004548926272018,0.1769150703338189,0.174316551115766,[],[]
102,72,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,l_shoulder+r_shoulder,200,False,False,0.2229741179202859,0.2229741179202859,0.2045723393912273,0.1866636094731003,[],[]
103,73,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,l_shoulder+r_shoulder,200,False,False,0.1248481801178748,0.1248481801178748,0.1534206109687324,0.1496165861858276,[],[]
104,74,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,l_shoulder+r_shoulder,200,False,False,0.1553098925515469,0.1553098925515469,0.2806873161630839,0.2559980811282062,[],[]
105,75,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,l_shoulder+r_shoulder,200,False,False,0.2044829438074842,0.2044829438074842,0.1330196633793379,0.1298967787412568,[],[]
106,76,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,l_shoulder+r_shoulder,200,False,False,0.1244790831726651,0.1244790831726651,0.2619271934554559,0.2341493583973446,[],[]
107,77,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,l_shoulder+r_shoulder,200,False,False,0.2027876470126524,0.2027876470126524,0.1081297011088883,0.0926598321262518,[],[]
108,78,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,l_shoulder+r_shoulder,200,False,False,0.2673458100583002,0.2673458100583002,0.2305459627426684,0.2305459627426684,[],[]
109,79,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,l_shoulder+r_shoulder,200,False,False,0.2390451852939764,0.2380049124401248,0.1711424179750173,0.1555144465030085,[],[]
110,80,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder,200,False,False,0.1862702032119405,0.1862702032119405,0.2311434468155546,0.2257249243931422,[],[]
111,81,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder,200,False,False,0.1863316903588275,0.1863316903588275,0.1739974516623112,0.1700295245386578,[],[]
112,82,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder,200,False,False,0.2024898007567561,0.2024898007567561,0.2150693962162153,0.1910999652246392,[],[]
113,83,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder,200,False,False,0.12686730964367,0.1266934625878061,0.1363269677869386,0.1363269677869386,[],[]
114,84,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder,200,False,False,0.1533458967871206,0.1533458967871206,0.294483870090804,0.2616410975908357,[],[]
115,85,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder,200,False,False,0.2126504953703839,0.2126504953703839,0.1276132460784395,0.1249160556042799,[],[]
116,86,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder,200,False,False,0.1177560441338352,0.1177560441338352,0.2768380475829791,0.2400454731533463,[],[]
117,87,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder,200,False,False,0.1976798066637284,0.1975406705686767,0.1069568962444795,0.0862601347652368,[],[]
118,88,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder,200,False,False,0.2759247602754554,0.2759247602754554,0.2282881232323388,0.2278934633707417,[],[]
119,89,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder,200,False,False,0.2477985750482977,0.2436343502324737,0.1809001000750184,0.1586507767748108,[],[]
120,90,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder+wrist_depth,200,False,False,0.1777569392629601,0.1777569392629601,0.2258008723416943,0.2226029361790746,[],[]
121,91,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder+wrist_depth,200,False,False,0.1932635655677871,0.1932635655677871,0.181465235042345,0.1788336631439694,[],[]
122,92,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder+wrist_depth,200,False,False,0.2234382537781776,0.2234382537781776,0.2003313551371655,0.1812742788291755,[],[]
123,93,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder+wrist_depth,200,False,False,0.1120475811377065,0.1120475811377065,0.1627491450220958,0.1581402134442338,[],[]
124,94,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder+wrist_depth,200,False,False,0.1529630625265314,0.1529630625265314,0.273849135689205,0.2486760997418382,[],[]
125,95,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder+wrist_depth,200,False,False,0.1920358797374086,0.1920358797374086,0.1334889397146106,0.1334889397146106,[],[]
126,96,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder+wrist_depth,200,False,False,0.1349209959630318,0.1345113338987638,0.2545505608238751,0.2271055723362153,[],[]
127,97,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder+wrist_depth,200,False,False,0.2053191772759254,0.2053191772759254,0.1125154782611529,0.1006698359819779,[],[]
128,98,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder+wrist_depth,200,False,False,0.2542510988069998,0.2542510988069998,0.2347047711683102,0.234530875067432,[],[]
129,99,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder+wrist_depth,200,False,False,0.2302858860970623,0.2286357940484802,0.1692689421795718,0.152054634803305,[],[]
130,110,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,wrist+wrist_depth,600,False,False,0.1886286684086563,0.1886286684086563,0.226601358467665,0.2237209906045068,[],[]
131,111,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+wrist_depth,600,False,False,0.1966553412971471,0.1966553412971471,0.1745830418503189,0.1723340012091389,[],[]
132,112,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+wrist_depth,600,False,False,0.2189139007537811,0.2189139007537811,0.2052333033890622,0.1868191801591643,[],[]
133,113,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+wrist_depth,600,False,False,0.1246302532112288,0.1246302532112288,0.150814432822725,0.1476814146404875,[],[]
134,114,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+wrist_depth,600,False,False,0.1561511386292031,0.1561511386292031,0.2817803261194345,0.2566098016802188,[],[]
135,115,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,wrist+wrist_depth,600,False,False,0.2063068135235208,0.2063068135235208,0.1293557425617038,0.1278957974080817,[],[]
136,116,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,wrist+wrist_depth,600,False,False,0.1243719703979093,0.1243719703979093,0.2638764798115718,0.2346552761057049,[],[]
137,117,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,wrist+wrist_depth,600,False,False,0.2026389344349894,0.2026389344349894,0.1090241259956365,0.0914290210927102,[],[]
138,118,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,wrist+wrist_depth,600,False,False,0.2699424051977535,0.2699424051977535,0.2295869150401598,0.2295869150401598,[],[]
139,119,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,wrist+wrist_depth,600,False,False,0.2414615786604253,0.2403275850612858,0.1713921062842976,0.1555155966426778,[],[]
140,120,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,l_shoulder+r_shoulder,600,False,False,0.1748710708931641,0.1748710708931641,0.225511046291783,0.2207597349117067,[],[]
141,121,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,l_shoulder+r_shoulder,600,False,False,0.1813577566727975,0.1813577566727975,0.1767493060961747,0.1722652734262921,[],[]
142,122,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,l_shoulder+r_shoulder,600,False,False,0.2057606940175647,0.2057606940175647,0.2067359735427139,0.1834772425041372,[],[]
143,123,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,l_shoulder+r_shoulder,600,False,False,0.1233623268736304,0.123036358916897,0.1540963051885152,0.1492860421838941,[],[]
144,124,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,l_shoulder+r_shoulder,600,False,False,0.1544163715264584,0.1544163715264584,0.2830502790643764,0.2537008655230232,[],[]
145,125,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,l_shoulder+r_shoulder,600,False,False,0.2002387836085745,0.2002387836085745,0.1287057788058321,0.1283751394494271,[],[]
146,126,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,l_shoulder+r_shoulder,600,False,False,0.1168231683392388,0.1168231683392388,0.2659763464051876,0.2321765637911635,[],[]
147,127,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,l_shoulder+r_shoulder,600,False,False,0.2042554670658506,0.2040214484252043,0.1116593414632248,0.0924567407124414,[],[]
148,128,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,l_shoulder+r_shoulder,600,False,False,0.2611139061415289,0.2611139061415289,0.2288432264412887,0.2285191678931641,[],[]
149,129,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,l_shoulder+r_shoulder,600,False,False,0.2410008070421171,0.2376491582719468,0.1737283913560464,0.1522990200317877,[],[]
150,130,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder,600,False,False,0.1832796284435397,0.1832796284435397,0.2270266661037202,0.223506898464574,[],[]
151,131,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder,600,False,False,0.1908003099641241,0.1908003099641241,0.1749740158595621,0.1725655634292461,[],[]
152,132,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder,600,False,False,0.2151266006850158,0.2151266006850158,0.2074605732176494,0.1866946631897684,[],[]
153,133,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder,600,False,False,0.1243795589885267,0.1243795589885267,0.1524722669527044,0.148655741239126,[],[]
154,134,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder,600,False,False,0.1549514224977876,0.1549514224977876,0.2839766512637267,0.2558863503584738,[],[]
155,135,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder,600,False,False,0.2046789128941294,0.2046789128941294,0.1299733729830602,0.1281860113610718,[],[]
156,136,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder,600,False,False,0.1220735076009007,0.1220735076009007,0.2659452843360276,0.2341988858483996,[],[]
157,137,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder,600,False,False,0.2018908337559202,0.2018908337559202,0.1116954411405073,0.0919687327457319,[],[]
158,138,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder,600,False,False,0.2669716845451879,0.2669716845451879,0.230353855104622,0.23009251061232,[],[]
159,139,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder,600,False,False,0.2413865031339494,0.2389880904101143,0.1734606005381664,0.1552107913303452,[],[]
160,140,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.1883684271405261,0.1883684271405261,0.228339116806907,0.2244551045447136,[],[]
161,141,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.1942862076644091,0.1942862076644091,0.1744906830067331,0.1720787239254058,[],[]
162,142,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.2150793224866645,0.2150793224866645,0.2071452207875871,0.1876142933657436,[],[]
163,143,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.124866847519124,0.124866847519124,0.1498043551377756,0.1464275293117433,[],[]
164,144,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.1549906752578951,0.1549906752578951,0.2851139272316239,0.2574929597851087,[],[]
165,145,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.2083025449326964,0.2083025449326964,0.1293654575486092,0.1273282949908956,[],[]
166,146,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.1215189986016665,0.1215189986016665,0.2668387852201123,0.2357931850777607,[],[]
167,147,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.2013363099638091,0.2013363099638091,0.108149084216369,0.0901617940679512,[],[]
168,148,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.2712070334980184,0.2712070334980184,0.2286994493699597,0.2286134173769775,[],[]
169,149,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder+wrist_depth,600,False,False,0.2432445615172957,0.2415563592229452,0.1745957175777838,0.1561723438073253,[],[]
170,160,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,wrist+wrist_depth,1000,False,False,0.1834396342056724,0.1834396342056724,0.2269948969493665,0.223455855661142,[],[]
171,161,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+wrist_depth,1000,False,False,0.1902191586393169,0.1902191586393169,0.1745583760612117,0.1720813995713092,[],[]
172,162,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+wrist_depth,1000,False,False,0.2130074541149547,0.2130074541149547,0.2076495154364998,0.1868243648666518,[],[]
173,163,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+wrist_depth,1000,False,False,0.124432439696321,0.124432439696321,0.1509885006771414,0.1485702163416623,[],[]
174,164,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+wrist_depth,1000,False,False,0.1547309555807254,0.1547309555807254,0.2845236898525261,0.2563683038429118,[],[]
175,165,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,wrist+wrist_depth,1000,False,False,0.2056044889069219,0.2056044889069219,0.1284254341714799,0.1278593910250667,[],[]
176,166,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,wrist+wrist_depth,1000,False,False,0.1227754051063742,0.1227754051063742,0.2658276503764262,0.2347553704835043,[],[]
177,167,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,wrist+wrist_depth,1000,False,False,0.2029903521490229,0.2029903521490229,0.1124776402032542,0.0913797102415408,[],[]
178,168,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,wrist+wrist_depth,1000,False,False,0.2678932079288765,0.2678932079288765,0.2306778598763036,0.2305017106180902,[],[]
179,169,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,wrist+wrist_depth,1000,False,False,0.2419055583670278,0.2389513432319955,0.17454911569878,0.1555768365698154,[],[]
180,170,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,l_shoulder+r_shoulder,1000,False,False,0.185519413692963,0.185519413692963,0.2260237983130163,0.2227096820130078,[],[]
181,171,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,l_shoulder+r_shoulder,1000,False,False,0.1931541901259034,0.1931541901259034,0.173982483253248,0.1721997495081741,[],[]
182,172,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,l_shoulder+r_shoulder,1000,False,False,0.2154722820150218,0.2154722820150218,0.2061265877138192,0.1864481486266356,[],[]
183,173,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,l_shoulder+r_shoulder,1000,False,False,0.1244133443614597,0.1244133443614597,0.1512661005143672,0.1479653710820302,[],[]
184,174,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,l_shoulder+r_shoulder,1000,False,False,0.1547097788374334,0.1547097788374334,0.2838941549975541,0.2561245795894657,[],[]
185,175,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,l_shoulder+r_shoulder,1000,False,False,0.204827762118667,0.204827762118667,0.1276955231404948,0.1276955231404948,[],[]
186,176,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,l_shoulder+r_shoulder,1000,False,False,0.1226828254269973,0.1226828254269973,0.2660559765064687,0.2346241197493555,[],[]
187,177,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,l_shoulder+r_shoulder,1000,False,False,0.2030137927760321,0.2030137927760321,0.1120130214658872,0.092114371203163,[],[]
188,178,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,l_shoulder+r_shoulder,1000,False,False,0.267781623726311,0.267781623726311,0.2296286835164896,0.2294449015801641,[],[]
189,179,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,l_shoulder+r_shoulder,1000,False,False,0.2423745363187123,0.2400788166791362,0.1741610540634848,0.1553253595314861,[],[]
190,180,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder,1000,False,False,0.1696533644087465,0.1323037413593758,0.3380036925007194,0.2471114036363487,[],[]
191,181,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder,1000,False,False,0.0995288741779213,0.0881401056112532,0.2309347903550589,0.2046593030127685,[],[]
192,182,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder,1000,False,False,0.1386706740713001,0.1154202141359641,0.3580961177876304,0.1967747905156283,[],[]
193,183,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder,1000,False,False,0.0936944578863463,0.0835965257346547,0.3302613655797801,0.1757667956355404,[],[]
194,184,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder,1000,False,False,0.3261981686668707,0.1107876932082717,0.4244218675518804,0.2543203415392137,[],[]
195,185,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder,1000,False,False,0.3317418729568918,0.1692143673843114,0.2439574870495248,0.1588913276772609,[],[]
196,186,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder,1000,False,False,0.1819638292899521,0.1010227706553536,0.4174025085983807,0.2313909926693459,[],[]
197,187,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder,1000,False,False,0.3729883011497064,0.169956992022859,0.2452805041561176,0.1088251142277645,[],[]
198,188,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder,1000,False,False,0.3465640516713322,0.2405107167557655,0.3230856210222723,0.2638750135197305,[],[]
199,189,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder,1000,False,False,0.4121307713224966,0.1968645601345755,0.3353903874956831,0.1726606658433967,[],[]
200,190,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder+wrist_depth,1000,False,False,0.1813900483280475,0.1813900483280475,0.2267666261149434,0.2228031283326436,[],[]
201,191,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder+wrist_depth,1000,False,False,0.1879967370134757,0.1879967370134757,0.1748821183075135,0.1726374609207321,[],[]
202,192,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder+wrist_depth,1000,False,False,0.2095997989373772,0.2095997989373772,0.2064287940453965,0.1858072598341898,[],[]
203,193,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder+wrist_depth,1000,False,False,0.1240508634709296,0.1239722411203439,0.1525217160202044,0.1494498184490675,[],[]
204,194,0,FuseConfig.W_D_L_R_ATTN,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder+wrist_depth,1000,False,False,0.1549234306611317,0.1549234306611317,0.2837617794325093,0.2552297824290919,[],[]
