,task_name,setting_rep,train_rep,cam_type,demo_count,max_eplen,epochs,mb_size,is_success,min_distance,final_distance,gripper_image_paths
83,Vision_Random,8,3,wrist,10,demo_max,1000,5,False,0.4700728246866067,0.4700728246866067,[]
84,Vision_Random,8,4,wrist,10,demo_max,1000,5,True,0.0868916554495705,0.08917149893252299,['outputs/run-grasp-with-agent/_May14_14-57/8']
85,Vision_Random,8,5,wrist,10,demo_max,1000,5,False,0.08024963166760399,0.08037557472226174,[]
86,Vision_Random,8,6,wrist,10,demo_max,1000,5,False,0.37172610530069183,0.3769491050526678,[]
87,Vision_Random,8,7,wrist,10,demo_max,1000,5,True,0.0820514371048199,0.08463262572732805,['outputs/run-grasp-with-agent/_May14_14-57/8']
88,Vision_Random,8,8,wrist,10,demo_max,1000,5,True,0.08814138599459671,0.08814138599459671,['outputs/run-grasp-with-agent/_May14_14-57/8']
89,Vision_Random,8,9,wrist,10,demo_max,1000,5,False,0.08039948728405785,0.08077441914324422,[]
90,Vision_Random,9,0,wrist,10,demo_max,1000,5,False,0.07841848280429028,0.0920349574670069,[]
91,Vision_Random,9,1,wrist,10,demo_max,1000,5,False,0.08820349113957002,0.08820349113957002,[]
92,Vision_Random,9,2,wrist,10,demo_max,1000,5,False,0.07997145604431193,0.0853432087872356,[]
93,Vision_Random,9,3,wrist,10,demo_max,1000,5,False,0.07930735416669872,0.08761387317749877,[]
94,Vision_Random,9,4,wrist,10,demo_max,1000,5,True,0.08976930938981802,0.09289175396679539,['outputs/run-grasp-with-agent/_May14_14-58/9']
95,Vision_Random,9,5,wrist,10,demo_max,1000,5,False,0.3330965342514207,0.3477411825129164,[]
96,Vision_Random,9,6,wrist,10,demo_max,1000,5,True,0.09409299403981368,0.09619902873058474,['outputs/run-grasp-with-agent/_May14_14-58/9']
97,Vision_Random,9,7,wrist,10,demo_max,1000,5,True,0.09974001613223661,0.10203126281710895,['outputs/run-grasp-with-agent/_May14_14-58/9']
98,Vision_Random,9,8,wrist,10,demo_max,1000,5,True,0.09025309018420413,0.09025309018420413,['outputs/run-grasp-with-agent/_May14_14-58/9']
99,Vision_Random,9,9,wrist,10,demo_max,1000,5,False,0.0784291738761974,0.08976199847792693,[]
100,Vision_Random,10,0,wrist,10,demo_max,2000,10,True,0.08877493411040521,0.09132253026531462,['outputs/run-grasp-with-agent/_May14_14-59/10']
101,Vision_Random,10,1,wrist,10,demo_max,2000,10,True,0.08932131734830404,0.0917983597411076,['outputs/run-grasp-with-agent/_May14_14-59/10']
102,Vision_Random,10,2,wrist,10,demo_max,2000,10,True,0.09053133168644303,0.09221099590973827,['outputs/run-grasp-with-agent/_May14_14-59/10']
103,Vision_Random,10,3,wrist,10,demo_max,2000,10,True,0.09368757105057329,0.09368757105057329,['outputs/run-grasp-with-agent/_May14_15-00/10']
104,Vision_Random,10,4,wrist,10,demo_max,2000,10,True,0.08291421970754992,0.08935714872480134,['outputs/run-grasp-with-agent/_May14_15-00/10']
