,Unnamed: 0,task_name,agent_name,demo_type,task_params,demo_index,is_success,final_distance,min_distance,max_eplen,gripper_image_paths
58,8,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",8,False,0.2212630128883007,0.1913425295195674,79,[]
59,9,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",9,False,0.2030104911998214,0.1289588827169054,79,[]
60,10,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",0,False,0.0802305629517823,0.0757155895382896,79,[]
61,11,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",1,False,0.0877194132274169,0.0675473490189359,79,[]
62,12,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",2,False,0.318743975699428,0.2792572442457859,79,[]
63,13,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",3,False,0.1010434767638542,0.0900813532947146,79,[]
64,14,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",4,False,0.1079933994869215,0.0945013056123605,79,[]
65,15,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",5,False,0.2676013057097777,0.224926339175395,79,[]
66,16,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",6,False,0.0954773743250518,0.0803675197934147,79,[]
67,17,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",7,False,0.0756051927524341,0.0727875855227174,79,[]
68,18,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",8,False,0.1272481794017103,0.1082483627455381,79,[]
69,19,Vision_Random,agent-policy:rnn_grasp_policy-cams:wrist+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",9,False,0.0872493796706462,0.0734308676299891,79,[]
70,20,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",0,False,0.2063509610403608,0.1594472767385233,79,"['outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57']"
71,21,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",1,False,0.2014667826717027,0.1440675944682781,79,"['outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57']"
72,22,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",2,False,0.8427415923921842,0.7728508615734709,79,"['outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57']"
73,23,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",3,False,0.1287785384934679,0.0895834319519131,79,"['outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57']"
74,24,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",4,False,0.1019992509403993,0.0840396122794964,79,"['outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57']"
75,25,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",5,False,0.1902372003727255,0.1765099593616898,79,"['outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-57', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58']"
76,26,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",6,False,0.1842212866031669,0.1446446452386781,79,"['outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58']"
77,27,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",7,False,0.1992980302732622,0.1753373162209784,79,"['outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58']"
78,28,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",8,False,0.2141443139682029,0.1749405678960398,79,"['outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58']"
79,29,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",9,False,0.2236570139411937,0.1799199324129637,79,"['outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58', 'outputs/run-grasp-with-agent/_May27_00-58']"
80,30,Vision_Random,agent-policy:rnn_grasp_policy-cams:r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",0,False,0.2568208061613711,0.1517746445868545,79,[]
81,31,Vision_Random,agent-policy:rnn_grasp_policy-cams:r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",1,False,0.1432283378744936,0.0676542314777871,79,[]
82,32,Vision_Random,agent-policy:rnn_grasp_policy-cams:r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",2,False,0.3434440438951729,0.2542377487022485,79,[]
83,33,Vision_Random,agent-policy:rnn_grasp_policy-cams:r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",3,False,0.2494827755872213,0.154140239854482,79,[]
84,34,Vision_Random,agent-policy:rnn_grasp_policy-cams:r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",4,False,0.2659849345391812,0.1821631648112264,79,[]
85,35,Vision_Random,agent-policy:rnn_grasp_policy-cams:r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",5,False,0.2345079150336728,0.2065670109788019,79,[]
86,36,Vision_Random,agent-policy:rnn_grasp_policy-cams:r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",6,False,0.265553463143991,0.1371675494400973,79,[]
87,37,Vision_Random,agent-policy:rnn_grasp_policy-cams:r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",7,False,0.254313459153225,0.183582940017094,79,[]
88,38,Vision_Random,agent-policy:rnn_grasp_policy-cams:r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",8,False,0.2399149409873503,0.1169932304454872,79,[]
89,39,Vision_Random,agent-policy:rnn_grasp_policy-cams:r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",9,False,0.1378590457933269,0.0807824558025878,79,[]
90,40,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",0,False,0.1338400723840211,0.0941914515475397,79,[]
91,41,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",1,False,0.1123016366446581,0.0966349418434797,79,[]
92,42,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",2,False,0.1849797084967792,0.1849705192417933,79,[]
93,43,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",3,False,0.1434912136627955,0.0987741334799362,79,[]
94,44,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",4,False,0.1557974705783408,0.1105362230577985,79,[]
95,45,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",5,False,0.1487344512207826,0.1486011614923993,79,[]
96,46,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",6,False,0.089791607384867,0.0731101915312585,79,[]
97,47,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",7,False,0.1537994637484651,0.1285445927017761,79,[]
98,48,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",8,False,0.228924702481988,0.2038864274004841,79,[]
99,49,Vision_Random,agent-policy:rnn_grasp_policy-cams:l_shoulder+r_shoulder+wrist_depth-policy:rnn_grasp_policy-rnn_opts:None,random,"{'scale': 1.0, 'wrist_cam_distance': 0.6}",9,False,0.1016683455899641,0.1016488622216666,79,[]
