,task_name,cam_type,epochs,demo_count,max_eplens,done_count,min_distance,final_distance,dataset_type
148,ReachObs_Random,wrist,100,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3793265311141364,0.3793911891929243,demo
149,ReachObs_Random,wrist,200,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.4652289494392412,0.6259968268872563,demo
150,ReachObs_Random,wrist,500,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",3,0.3296644997722734,0.6437752863872596,demo
151,ReachObs_Random,wrist,1000,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.4333983318461416,0.7457341308508594,demo
152,ReachObs_Random,wrist,2000,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.4300096580343902,0.7448408517094143,demo
153,ReachObs_Random,wrist,5000,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.4184326729846238,0.6811750860040351,demo
154,ReachObs_Random,l_shoulder,50,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3947420520283579,0.4142108609938343,demo
155,ReachObs_Random,l_shoulder,100,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",3,0.2059478688773917,0.206407237883571,demo
156,ReachObs_Random,l_shoulder,200,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",2,0.4446575827291169,0.5167559875604719,demo
157,ReachObs_Random,l_shoulder,500,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",4,0.3531256117079301,0.5024284801942691,demo
158,ReachObs_Random,l_shoulder,1000,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",5,0.2897274765413912,0.4120450431630731,demo
159,ReachObs_Random,l_shoulder,2000,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",4,0.2577477428019644,0.3407368117368342,demo
160,ReachObs_Random,l_shoulder,5000,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",5,0.1941294471831703,0.2092789155209294,demo
161,ReachObs_Random,r_shoulder,50,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3883051236209446,0.4060771957154069,demo
162,ReachObs_Random,r_shoulder,100,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3533237636627812,0.3763784320211855,demo
163,ReachObs_Random,r_shoulder,200,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.2842130865222013,0.3494754562393848,demo
164,ReachObs_Random,r_shoulder,500,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",3,0.2222973028694606,0.2402745957683142,demo
165,ReachObs_Random,r_shoulder,1000,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",4,0.232965787511356,0.2914169549863609,demo
166,ReachObs_Random,r_shoulder,2000,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",3,0.2706409287387166,0.3920423540744784,demo
167,ReachObs_Random,r_shoulder,5000,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",5,0.2346547721931347,0.2367539490803632,demo
168,ReachObs_Random,wrist+l_shoulder+r_shoulder,50,20,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 79]",0,0.3864246336480401,0.4072218116583226,demo
