,task_name,cam_type,epochs,demo_count,max_eplens,done_count,min_distance,final_distance,dataset_type,mbsize
167,ReachObs_Random,r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",8,0.15060129736858224,0.15298314993921652,obs,100
168,ReachObs_Random,r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",7,0.19416256912779167,0.20167495002354546,obs,40
169,ReachObs_Random,r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",5,0.21017192076260235,0.24889123305898683,obs,64
170,ReachObs_Random,r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",7,0.2078202416274994,0.24788343681794922,obs,100
171,ReachObs_Random,r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",8,0.14741903102604975,0.15874091251156214,obs,40
172,ReachObs_Random,r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",9,0.1153803460951411,0.1153803460951411,obs,64
173,ReachObs_Random,r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.1591247920977101,0.1739495668641502,obs,100
174,ReachObs_Random,r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.24312820030813304,0.2802836259698763,obs,40
175,ReachObs_Random,r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.19955191909054598,0.22728036637085683,obs,64
176,ReachObs_Random,r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.1681404704238174,0.20161221275512312,obs,100
177,ReachObs_Random,r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",7,0.18258107728330664,0.21446989171230868,obs,40
178,ReachObs_Random,r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",5,0.21409497793690865,0.23484300955161044,obs,64
179,ReachObs_Random,r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",5,0.2705432600279465,0.31774417196905436,obs,100
180,ReachObs_Random,wrist+l_shoulder+r_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",8,0.14890569165333517,0.16144343277562237,obs,40
181,ReachObs_Random,wrist+l_shoulder+r_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.2059116675034114,0.3402581547789146,obs,64
182,ReachObs_Random,wrist+l_shoulder+r_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",7,0.11008867102418203,0.15816661358807374,obs,100
183,ReachObs_Random,wrist+l_shoulder+r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",9,0.10144665749815673,0.10144665749815673,obs,40
184,ReachObs_Random,wrist+l_shoulder+r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",5,0.2630509883522369,0.4083695076151991,obs,64
185,ReachObs_Random,wrist+l_shoulder+r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",5,0.1322322402566298,0.18300489685390967,obs,100
186,ReachObs_Random,wrist+l_shoulder+r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.24268789158025722,0.403854618152641,obs,40
187,ReachObs_Random,wrist+l_shoulder+r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.5629500715581206,1.0209780183613897,obs,64
188,ReachObs_Random,wrist+l_shoulder+r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",5,0.21337132064403255,0.27766636671686074,obs,100
189,ReachObs_Random,wrist+l_shoulder+r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.38276655317587377,0.4791695965709078,obs,40
190,ReachObs_Random,wrist+l_shoulder+r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.18044930243329713,0.23332165236365462,obs,64
191,ReachObs_Random,wrist+l_shoulder+r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",9,0.10691034543851145,0.12890283082787704,obs,100
192,ReachObs_Random,wrist+l_shoulder+r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.23553436843190906,0.3706004361383429,obs,40
193,ReachObs_Random,wrist+l_shoulder+r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",10,0.10230427966686766,0.10230427966686766,obs,64
194,ReachObs_Random,wrist+l_shoulder+r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",9,0.11209591208161454,0.11565675045946822,obs,100
195,ReachObs_Random,wrist+l_shoulder+r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.13719524224404425,0.152527354753456,obs,40
196,ReachObs_Random,wrist+l_shoulder+r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.24572920837876283,0.39171766163323474,obs,64
197,ReachObs_Random,wrist+l_shoulder+r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.2584708462607156,0.3615064773462944,obs,100
198,ReachObs_Random,wrist+r_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.48104716859592633,0.8565452893513085,obs,40
199,ReachObs_Random,wrist+r_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4035259211185192,0.4549930951023516,obs,64
200,ReachObs_Random,wrist+r_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.47283865240436895,0.6970471541154799,obs,100
201,ReachObs_Random,wrist+r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.32121759709284686,0.541690544686616,obs,40
202,ReachObs_Random,wrist+r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4836219611589484,0.9068992935343008,obs,64
203,ReachObs_Random,wrist+r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4821684476357181,0.8561057592446888,obs,100
204,ReachObs_Random,wrist+r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4892305288330337,0.9198020559296343,obs,40
205,ReachObs_Random,wrist+r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.46678351120879225,0.7345641730077022,obs,64
206,ReachObs_Random,wrist+r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.3552952985753251,0.59808379228765,obs,100
207,ReachObs_Random,wrist+r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.3548821979813485,0.6335525034080431,obs,40
208,ReachObs_Random,wrist+r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.3732964359557661,0.6010305860440475,obs,64
209,ReachObs_Random,wrist+r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.3313356820578871,0.5465435086939989,obs,100
210,ReachObs_Random,wrist+r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.39964859363042665,0.6450437523956634,obs,40
211,ReachObs_Random,wrist+r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4115597806687455,0.6753005128874883,obs,64
212,ReachObs_Random,wrist+r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.43354849327633727,0.6889499120234954,obs,100
213,ReachObs_Random,wrist+r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.36350147456989246,0.6265423046208474,obs,40
214,ReachObs_Random,wrist+r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.3247533688141568,0.5223881530751769,obs,64
215,ReachObs_Random,wrist+r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.37923345564439104,0.5149687151677138,obs,100
216,ReachObs_Random,wrist+l_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.5204852293389843,0.820841983625721,obs,40
217,ReachObs_Random,wrist+l_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.43900028262241814,0.6187580236722482,obs,64
218,ReachObs_Random,wrist+l_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.46471189203004143,0.6030178795037398,obs,100
219,ReachObs_Random,wrist+l_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.422533189864917,0.7490629621026382,obs,40
220,ReachObs_Random,wrist+l_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.4248104844215502,0.7412944917431775,obs,64
221,ReachObs_Random,wrist+l_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.3016660133027761,0.49518307998527555,obs,100
222,ReachObs_Random,wrist+l_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.41156692851317855,0.7316210604741549,obs,40
223,ReachObs_Random,wrist+l_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.3706506741569162,0.5622590123594374,obs,64
224,ReachObs_Random,wrist+l_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.3534250655849209,0.6200349034217297,obs,100
225,ReachObs_Random,wrist+l_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.4500251888624088,0.7472709143599331,obs,40
226,ReachObs_Random,wrist+l_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",7,0.11128159238351817,0.20089309209319764,obs,64
227,ReachObs_Random,wrist+l_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.1813744145796949,0.2749053632764126,obs,100
228,ReachObs_Random,wrist+l_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.2647666353565757,0.38227880444327267,obs,40
229,ReachObs_Random,wrist+l_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.3874313626568602,0.5714228208163287,obs,64
230,ReachObs_Random,wrist+l_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.3006945659508871,0.5388827051351135,obs,100
231,ReachObs_Random,wrist+l_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.43009183198310874,0.7021054234257254,obs,40
232,ReachObs_Random,wrist+l_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.29199218084900697,0.4332406937907317,obs,64
233,ReachObs_Random,wrist+l_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.22666877863135526,0.34175320445556745,obs,100
234,ReachObs_Random,l_shoulder+r_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.2691085972735717,0.40737047293584244,obs,40
235,ReachObs_Random,l_shoulder+r_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.5986737768452799,0.6237347907336496,obs,64
236,ReachObs_Random,l_shoulder+r_shoulder,50,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.5589227124079077,0.7512345879777622,obs,100
237,ReachObs_Random,l_shoulder+r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",10,0.09979144973933704,0.09979144973933704,obs,40
238,ReachObs_Random,l_shoulder+r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.39789051760213945,0.5276023730385164,obs,64
239,ReachObs_Random,l_shoulder+r_shoulder,100,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.4503558134710621,0.7585431070354501,obs,100
240,ReachObs_Random,l_shoulder+r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",6,0.19231147530491477,0.20732199146508085,obs,40
241,ReachObs_Random,l_shoulder+r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",8,0.11480778338545299,0.11480778338545299,obs,64
242,ReachObs_Random,l_shoulder+r_shoulder,200,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",9,0.10762565670129898,0.11219448180591378,obs,100
243,ReachObs_Random,l_shoulder+r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.22145585711883314,0.32530421468460713,obs,40
244,ReachObs_Random,l_shoulder+r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.28977664726649544,0.34735842464120087,obs,64
245,ReachObs_Random,l_shoulder+r_shoulder,500,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",8,0.10992019018923707,0.11498240745014635,obs,100
246,ReachObs_Random,l_shoulder+r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",5,0.1842006394311187,0.23031408186052743,obs,40
247,ReachObs_Random,l_shoulder+r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",9,0.10317931109882188,0.10401442153234494,obs,64
248,ReachObs_Random,l_shoulder+r_shoulder,1000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",10,0.10054306478554417,0.10054306478554417,obs,100
249,ReachObs_Random,l_shoulder+r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",5,0.20738374014502972,0.21311505855860835,obs,40
250,ReachObs_Random,l_shoulder+r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",10,0.09940467755677915,0.09940467755677915,obs,64
251,ReachObs_Random,l_shoulder+r_shoulder,2000,20,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",10,0.09769524238668724,0.09769524238668724,obs,100
252,ReachObs_IndRandom,wrist,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.42761596438082117,0.45537157313953214,obs,40
253,ReachObs_IndRandom,wrist,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.43452452671398917,0.466131236626462,obs,64
254,ReachObs_IndRandom,wrist,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4360582621584248,0.460572412143065,obs,100
255,ReachObs_IndRandom,wrist,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.562334065474882,1.026837083904394,obs,40
256,ReachObs_IndRandom,wrist,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.6389541138801204,0.8907540102500129,obs,64
257,ReachObs_IndRandom,wrist,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.7399627871904809,1.474873300415162,obs,100
258,ReachObs_IndRandom,wrist,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.4164134372930454,0.6981294281347765,obs,40
259,ReachObs_IndRandom,wrist,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.596729178032666,0.8386770309381731,obs,64
260,ReachObs_IndRandom,wrist,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.5307208289751375,0.8872744110006259,obs,100
261,ReachObs_IndRandom,wrist,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.44100577033833144,0.6171237837874651,obs,40
262,ReachObs_IndRandom,wrist,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4411484329249345,0.5363063053945583,obs,64
263,ReachObs_IndRandom,wrist,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.4801926135322372,0.6647369390692452,obs,100
264,ReachObs_IndRandom,wrist,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.5926235088368742,0.88844548083443,obs,40
265,ReachObs_IndRandom,wrist,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.43348093496692197,0.5869498805746323,obs,64
266,ReachObs_IndRandom,wrist,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4428488050249754,0.657613792010012,obs,100
267,ReachObs_IndRandom,wrist,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.5232005855605781,0.7545256634213648,obs,40
268,ReachObs_IndRandom,wrist,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.3498491567968028,0.491521206312159,obs,64
269,ReachObs_IndRandom,wrist,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.5687386869535463,0.7932623156914075,obs,100
270,ReachObs_IndRandom,l_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.41444264542258846,0.440838330457778,obs,40
271,ReachObs_IndRandom,l_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4178878778304248,0.45128209183291695,obs,64
272,ReachObs_IndRandom,l_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4208354934122796,0.45312715881325294,obs,100
273,ReachObs_IndRandom,l_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.34184903432023833,0.37799291215906244,obs,40
274,ReachObs_IndRandom,l_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.2653075142604598,0.2810970137534733,obs,64
275,ReachObs_IndRandom,l_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.34489764510376564,0.3886272717967727,obs,100
276,ReachObs_IndRandom,l_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.22400453802566234,0.27494908076191954,obs,40
277,ReachObs_IndRandom,l_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.2728549500103292,0.2794967662130372,obs,64
278,ReachObs_IndRandom,l_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.3964935543427675,0.49952487624735864,obs,100
279,ReachObs_IndRandom,l_shoulder,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.17444823139308616,0.21240761403602465,obs,40
280,ReachObs_IndRandom,l_shoulder,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.274165110315914,0.29587829229219015,obs,64
281,ReachObs_IndRandom,l_shoulder,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",5,0.23280789818865757,0.2522869852168191,obs,100
282,ReachObs_IndRandom,l_shoulder,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.20536061022516935,0.22199324057234215,obs,40
283,ReachObs_IndRandom,l_shoulder,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.44318562887069823,0.479938953665404,obs,64
284,ReachObs_IndRandom,l_shoulder,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.3752808596447966,0.43609572579651645,obs,100
285,ReachObs_IndRandom,l_shoulder,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.16588820528209963,0.18862423111040721,obs,40
286,ReachObs_IndRandom,l_shoulder,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.15948650204908157,0.1614929213305431,obs,64
287,ReachObs_IndRandom,l_shoulder,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.3388340211738747,0.3572990614282722,obs,100
288,ReachObs_IndRandom,r_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4167759734617381,0.43767811442186966,obs,40
289,ReachObs_IndRandom,r_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.3636148532991352,0.3984433847326568,obs,64
290,ReachObs_IndRandom,r_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.42989851563272474,0.4622102304017295,obs,100
291,ReachObs_IndRandom,r_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.16863035377385177,0.1713979999986971,obs,40
292,ReachObs_IndRandom,r_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.25626629192867695,0.3073954790865406,obs,64
293,ReachObs_IndRandom,r_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.3101049846992759,0.3300430148069255,obs,100
294,ReachObs_IndRandom,r_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.2607277504108566,0.32135904468810866,obs,40
295,ReachObs_IndRandom,r_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.36663695483303205,0.43918832613817305,obs,64
296,ReachObs_IndRandom,r_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.30013864307059257,0.335794594245374,obs,100
297,ReachObs_IndRandom,r_shoulder,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.4074056665106308,0.48829653423763064,obs,40
298,ReachObs_IndRandom,r_shoulder,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.44113086740828383,0.5482039227156814,obs,64
299,ReachObs_IndRandom,r_shoulder,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.3339894693493062,0.39398707157137325,obs,100
300,ReachObs_IndRandom,r_shoulder,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.26574573539979385,0.283528338220089,obs,40
301,ReachObs_IndRandom,r_shoulder,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.19629505989051763,0.19954450943309648,obs,64
302,ReachObs_IndRandom,r_shoulder,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.2578738535738817,0.3021928479780867,obs,100
303,ReachObs_IndRandom,r_shoulder,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.32999354163641914,0.40132993627150026,obs,40
304,ReachObs_IndRandom,r_shoulder,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.26643982337017225,0.32672550437596404,obs,64
305,ReachObs_IndRandom,r_shoulder,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.2013536728925681,0.20714986243779926,obs,100
306,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.2816270501375457,0.29803255660838474,obs,40
307,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.39022661265844344,0.4108342192953998,obs,64
308,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.44723421616724846,0.48872938693972634,obs,100
309,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.24205950155551365,0.2999444215589299,obs,40
310,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.360434942910236,0.6625053363382728,obs,64
311,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.40959955921135255,0.423586184767225,obs,100
312,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.2480280040509221,0.3386747765228226,obs,40
313,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.1888094487740548,0.21091118159425842,obs,64
314,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.3087637802742623,0.33932200614067665,obs,100
315,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.25343576414182706,0.3348331827590311,obs,40
316,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.29084131038207345,0.43105096331065385,obs,64
317,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,500,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.2847378693240909,0.36422374821665215,obs,100
318,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.28378738912352425,0.4580293647210957,obs,40
319,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.16565605467834163,0.1938434051648088,obs,64
320,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,1000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.33186377962941627,0.4332943578639732,obs,100
321,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",4,0.18868724418065091,0.2124152342571274,obs,40
322,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.4089980263948047,0.542432341327266,obs,64
323,ReachObs_IndRandom,wrist+l_shoulder+r_shoulder,2000,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",2,0.24623553947247015,0.3194258277648368,obs,100
324,ReachObs_IndRandom,wrist+r_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.32624078036335497,0.3480360144114263,obs,40
325,ReachObs_IndRandom,wrist+r_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4299645403666232,0.4638313568094737,obs,64
326,ReachObs_IndRandom,wrist+r_shoulder,50,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.4223071291070033,0.44451952565332986,obs,100
327,ReachObs_IndRandom,wrist+r_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.34241221820515066,0.36052404767664725,obs,40
328,ReachObs_IndRandom,wrist+r_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",0,0.33003418440019666,0.332066590738438,obs,64
329,ReachObs_IndRandom,wrist+r_shoulder,100,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",1,0.3456685822354151,0.3641609727303293,obs,100
330,ReachObs_IndRandom,wrist+r_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.2854073711151327,0.3606646328010896,obs,40
331,ReachObs_IndRandom,wrist+r_shoulder,200,10,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82]",3,0.3824799442950274,0.6761388617918822,obs,64
