,Unnamed: 0,seed,config,error,task_name,demo_idx,cam_type,epochs,is_control_done,is_test_done,control_final_distance,control_min_distance,test_final_distance,test_min_distance,control_gripper_image_paths,test_gripper_image_paths
31,31,3790,FuseConfig.WDLR,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder,100,False,False,0.0788408006205339,0.0788408006205339,0.2980323382425892,0.1751986077790696,[],[]
32,32,3790,FuseConfig.WDLR,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1404008507859727,0.0955668379722141,0.0871413947917831,0.0793800767632376,[],[]
33,33,3790,FuseConfig.WDLR,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder,100,False,False,0.0852363867625367,0.0453034664330697,0.3578181336256348,0.1802270549565568,[],[]
34,34,3790,FuseConfig.WDLR,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1609128373302701,0.1251590157755935,0.224608847522764,0.1684668248468386,[],[]
35,35,3790,FuseConfig.WDLR,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder,100,False,False,0.2458913160577795,0.2458913160577795,0.4362405497544397,0.2309524460234762,[],[]
36,36,3790,FuseConfig.WDLR,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder,100,False,False,0.2167296713631569,0.1557798203059427,0.3906707070884714,0.1321137807962613,[],[]
37,37,3790,FuseConfig.WDLR,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder,100,False,False,0.1878041632646074,0.1094693960869946,0.42923049770039,0.3550221271389119,[],[]
38,38,3790,FuseConfig.WDLR,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder,100,False,False,0.078320860450063,0.0711095078759545,0.4031732727403611,0.4001074608297697,[],[]
39,39,3790,FuseConfig.WDLR,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder,100,False,False,0.0583705740769809,0.058271288369737,0.2737683030400603,0.1653582225438592,[],[]
40,40,3790,FuseConfig.WDLR,False,Vision_Random,0.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.2709875672402759,0.1873407230102046,0.2509453829250747,0.0986679716015654,[],[]
41,41,3790,FuseConfig.WDLR,False,Vision_Random,1.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.2492438224649345,0.2292692596994065,0.0796217953540956,0.0793161433024843,[],[]
42,42,3790,FuseConfig.WDLR,False,Vision_Random,2.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.3747037911262792,0.0735773257006072,0.1814285374680827,0.1262816320103135,[],[]
43,43,3790,FuseConfig.WDLR,False,Vision_Random,3.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.2343910933778877,0.0622926379290911,0.4119755086649552,0.1744601518431102,[],[]
44,44,3790,FuseConfig.WDLR,False,Vision_Random,4.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.1011860270094313,0.0877468912917802,0.2209943488192741,0.2209943488192741,[],[]
45,45,3790,FuseConfig.WDLR,False,Vision_Random,5.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.5291465091387393,0.4637368775780676,0.4216003698825671,0.1753005159680629,[],[]
46,46,3790,FuseConfig.WDLR,False,Vision_Random,6.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.5491361379822601,0.2489989577706459,0.2683172302158979,0.1274902574859122,[],[]
47,47,3790,FuseConfig.WDLR,False,Vision_Random,7.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.3878804385719364,0.152451298889585,0.196041581576613,0.196041581576613,[],[]
48,48,3790,FuseConfig.WDLR,False,Vision_Random,8.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.2851692883611596,0.2138808831895084,0.2013049343103255,0.2013049343103255,[],[]
49,49,3790,FuseConfig.WDLR,False,Vision_Random,9.0,wrist+l_shoulder+r_shoulder+wrist_depth,100,False,False,0.3398747495373744,0.3357796199300535,0.3259085807639122,0.1738904413708437,[],[]
50,50,3790,FuseConfig.WDLR,False,Vision_Random,0.0,wrist,200,False,False,0.3137332672780082,0.2076057883187466,0.1568050202590686,0.1206963711810583,[],[]
51,51,3790,FuseConfig.WDLR,False,Vision_Random,1.0,wrist,200,False,False,0.0625439891245828,0.0621675862886372,0.0831070403952344,0.0831070403952344,[],[]
52,52,3790,FuseConfig.WDLR,False,Vision_Random,2.0,wrist,200,False,False,0.251572656438209,0.0760530403260947,0.1201050210202477,0.1201050210202477,[],[]
53,53,3790,FuseConfig.WDLR,False,Vision_Random,3.0,wrist,200,False,False,0.4754178068306149,0.1205187217173455,0.080925336398109,0.0802515916196136,[],[]
54,54,3790,FuseConfig.WDLR,False,Vision_Random,4.0,wrist,200,False,False,0.159685207361104,0.159685207361104,0.1263844537210265,0.1263063499495833,[],[]
55,55,3790,FuseConfig.WDLR,False,Vision_Random,5.0,wrist,200,False,False,0.5627189868989895,0.52936209108612,0.0859526021436247,0.0736217527476914,[],[]
56,56,3790,FuseConfig.WDLR,False,Vision_Random,6.0,wrist,200,False,False,0.3285397220297975,0.173261726188456,0.0902455241241158,0.0751933108260785,[],[]
57,57,3790,FuseConfig.WDLR,False,Vision_Random,7.0,wrist,200,False,False,0.2337009604269252,0.0377354601351024,0.1476364737954243,0.1476364737954243,[],[]
58,58,3790,FuseConfig.WDLR,False,Vision_Random,8.0,wrist,200,False,False,0.0886790999850028,0.0886790999850028,0.2283906242460934,0.2283906242460934,[],[]
59,59,3790,FuseConfig.WDLR,False,Vision_Random,9.0,wrist,200,False,False,0.4877734130728371,0.3467298708020026,0.4369619777637646,0.3012861151535188,[],[]
60,60,3790,FuseConfig.WDLR,False,Vision_Random,0.0,wrist+wrist_depth,200,False,False,0.3292535894636427,0.1847393261077972,0.285437644843395,0.1860349726428536,[],[]
61,61,3790,FuseConfig.WDLR,False,Vision_Random,1.0,wrist+wrist_depth,200,False,False,0.425863189530751,0.4066656450007431,0.088666049298791,0.0815439092246058,[],[]
62,62,3790,FuseConfig.WDLR,False,Vision_Random,2.0,wrist+wrist_depth,200,False,False,0.1186215965998166,0.0659511269563548,0.3243151112818256,0.2287729765811404,[],[]
63,63,3790,FuseConfig.WDLR,False,Vision_Random,3.0,wrist+wrist_depth,200,False,False,0.4580622433342226,0.302239357875695,0.3653000350628613,0.2324036412496085,[],[]
64,64,3790,FuseConfig.WDLR,False,Vision_Random,4.0,wrist+wrist_depth,200,False,False,0.1671319665472602,0.1671319665472602,0.1422840550335221,0.1185360198017628,[],[]
65,65,3790,FuseConfig.WDLR,False,Vision_Random,5.0,wrist+wrist_depth,200,False,False,0.5458295986272242,0.5458295986272242,0.3913875925218872,0.069230723293858,[],[]
66,66,3790,FuseConfig.WDLR,False,Vision_Random,6.0,wrist+wrist_depth,200,False,False,0.3487066241002451,0.2237441984766152,0.1742944431800829,0.1451051031141232,[],[]
67,67,3790,FuseConfig.WDLR,False,Vision_Random,7.0,wrist+wrist_depth,200,False,False,0.2909937775352498,0.1615847792293364,0.0971999943159143,0.0699527414306541,[],[]
68,68,3790,FuseConfig.WDLR,False,Vision_Random,8.0,wrist+wrist_depth,200,False,False,0.2144710409118358,0.1889412929822324,0.1604363776424355,0.0844477944354119,[],[]
69,69,3790,FuseConfig.WDLR,False,Vision_Random,9.0,wrist+wrist_depth,200,False,False,0.4792280187762883,0.4792280187762883,0.4691081267940477,0.2968520042937427,[],[]
