,task_name,cam_type,demo_count,max_eplen,is_success,min_distance,final_distance,gripper_image_paths
20,Vision_Static,l_shoulder,1,demo_max,False,0.13090899840652048,0.13090899840652048,"['outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20', 'outputs/run-grasp-with-agent/_May12_12-30/20']"
21,Vision_Static,l_shoulder,1,demo_max,False,0.1338030334056455,0.13623067154285778,"['outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21', 'outputs/run-grasp-with-agent/_May12_12-30/21']"
22,Vision_Static,l_shoulder,1,demo_max,False,0.12293831971501147,0.12697661430072305,"['outputs/run-grasp-with-agent/_May12_12-30/22', 'outputs/run-grasp-with-agent/_May12_12-30/22', 'outputs/run-grasp-with-agent/_May12_12-30/22', 'outputs/run-grasp-with-agent/_May12_12-30/22', 'outputs/run-grasp-with-agent/_May12_12-30/22']"
23,Vision_Static,l_shoulder,1,demo_max,False,0.119665246682213,0.12981087395863777,"['outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23', 'outputs/run-grasp-with-agent/_May12_12-30/23']"
24,Vision_Static,l_shoulder,1,demo_max,True,0.11863484414087805,0.12196467619372947,"['outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24', 'outputs/run-grasp-with-agent/_May12_12-30/24']"
25,Vision_Static,l_shoulder,1,demo_max,False,0.12146474248121705,0.12146474248121705,"['outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25', 'outputs/run-grasp-with-agent/_May12_12-30/25']"
26,Vision_Static,l_shoulder,1,demo_max,False,0.10804083671868098,0.10804083671868098,"['outputs/run-grasp-with-agent/_May12_12-31/26', 'outputs/run-grasp-with-agent/_May12_12-31/26']"
27,Vision_Static,l_shoulder,1,demo_max,True,0.11627691423016824,0.11872438717745247,"['outputs/run-grasp-with-agent/_May12_12-31/27', 'outputs/run-grasp-with-agent/_May12_12-31/27', 'outputs/run-grasp-with-agent/_May12_12-31/27', 'outputs/run-grasp-with-agent/_May12_12-31/27', 'outputs/run-grasp-with-agent/_May12_12-31/27', 'outputs/run-grasp-with-agent/_May12_12-31/27', 'outputs/run-grasp-with-agent/_May12_12-31/27', 'outputs/run-grasp-with-agent/_May12_12-31/27']"
28,Vision_Static,l_shoulder,1,demo_max,True,0.11338493199368761,0.11988120605603202,"['outputs/run-grasp-with-agent/_May12_12-31/28', 'outputs/run-grasp-with-agent/_May12_12-31/28', 'outputs/run-grasp-with-agent/_May12_12-31/28', 'outputs/run-grasp-with-agent/_May12_12-31/28', 'outputs/run-grasp-with-agent/_May12_12-31/28', 'outputs/run-grasp-with-agent/_May12_12-31/28', 'outputs/run-grasp-with-agent/_May12_12-31/28', 'outputs/run-grasp-with-agent/_May12_12-31/28']"
29,Vision_Static,l_shoulder,1,demo_max,True,0.11292795413922904,0.11292795413922904,"['outputs/run-grasp-with-agent/_May12_12-31/29', 'outputs/run-grasp-with-agent/_May12_12-31/29', 'outputs/run-grasp-with-agent/_May12_12-31/29']"
