,task_name,cam_type,demo_count,max_eplen,mb_size,is_success,min_distance,final_distance,gripper_image_paths
61,Vision_Static,l_shoulder,1,demo_max,128,False,0.126434801076728,0.126434801076728,"['outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61', 'outputs/run-grasp-with-agent/_May12_14-49/61']"
62,Vision_Static,l_shoulder,1,demo_max,128,False,0.12308966213976066,0.13308283783487704,"['outputs/run-grasp-with-agent/_May12_14-50/62', 'outputs/run-grasp-with-agent/_May12_14-50/62', 'outputs/run-grasp-with-agent/_May12_14-50/62', 'outputs/run-grasp-with-agent/_May12_14-50/62', 'outputs/run-grasp-with-agent/_May12_14-50/62', 'outputs/run-grasp-with-agent/_May12_14-50/62', 'outputs/run-grasp-with-agent/_May12_14-50/62', 'outputs/run-grasp-with-agent/_May12_14-50/62', 'outputs/run-grasp-with-agent/_May12_14-50/62', 'outputs/run-grasp-with-agent/_May12_14-50/62', 'outputs/run-grasp-with-agent/_May12_14-50/62']"
63,Vision_Static,l_shoulder,1,demo_max,128,True,0.0957200249862727,0.0996408329547023,"['outputs/run-grasp-with-agent/_May12_14-50/63', 'outputs/run-grasp-with-agent/_May12_14-50/63', 'outputs/run-grasp-with-agent/_May12_14-50/63', 'outputs/run-grasp-with-agent/_May12_14-50/63', 'outputs/run-grasp-with-agent/_May12_14-50/63', 'outputs/run-grasp-with-agent/_May12_14-50/63', 'outputs/run-grasp-with-agent/_May12_14-50/63']"
64,Vision_Static,l_shoulder,1,demo_max,128,False,0.11792417268855349,0.1212364624748715,"['outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64', 'outputs/run-grasp-with-agent/_May12_14-50/64']"
65,Vision_Static,l_shoulder,1,demo_max,128,True,0.12238008327645128,0.12350577051744187,"['outputs/run-grasp-with-agent/_May12_14-50/65', 'outputs/run-grasp-with-agent/_May12_14-50/65', 'outputs/run-grasp-with-agent/_May12_14-50/65', 'outputs/run-grasp-with-agent/_May12_14-50/65', 'outputs/run-grasp-with-agent/_May12_14-50/65', 'outputs/run-grasp-with-agent/_May12_14-50/65', 'outputs/run-grasp-with-agent/_May12_14-50/65', 'outputs/run-grasp-with-agent/_May12_14-50/65', 'outputs/run-grasp-with-agent/_May12_14-50/65', 'outputs/run-grasp-with-agent/_May12_14-50/65']"
66,Vision_Static,l_shoulder,1,demo_max,128,True,0.11963437330756313,0.11963437330756313,"['outputs/run-grasp-with-agent/_May12_14-50/66', 'outputs/run-grasp-with-agent/_May12_14-50/66']"
67,Vision_Static,l_shoulder,1,demo_max,128,False,0.11972188480890372,0.12931119849948247,"['outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67', 'outputs/run-grasp-with-agent/_May12_14-50/67']"
68,Vision_Static,l_shoulder,1,demo_max,128,False,0.11870247616329369,0.12675673559938572,"['outputs/run-grasp-with-agent/_May12_14-50/68', 'outputs/run-grasp-with-agent/_May12_14-50/68', 'outputs/run-grasp-with-agent/_May12_14-50/68']"
69,Vision_Static,l_shoulder,1,demo_max,128,True,0.12099294389875569,0.1219697988713133,"['outputs/run-grasp-with-agent/_May12_14-50/69', 'outputs/run-grasp-with-agent/_May12_14-50/69', 'outputs/run-grasp-with-agent/_May12_14-50/69', 'outputs/run-grasp-with-agent/_May12_14-50/69', 'outputs/run-grasp-with-agent/_May12_14-50/69', 'outputs/run-grasp-with-agent/_May12_14-50/69', 'outputs/run-grasp-with-agent/_May12_14-50/69', 'outputs/run-grasp-with-agent/_May12_14-50/69', 'outputs/run-grasp-with-agent/_May12_14-50/69']"
70,Vision_Static,l_shoulder,1,demo_max,256,True,0.11886929869564683,0.12191811051140329,"['outputs/run-grasp-with-agent/_May12_14-50/70', 'outputs/run-grasp-with-agent/_May12_14-50/70', 'outputs/run-grasp-with-agent/_May12_14-50/70']"
71,Vision_Static,l_shoulder,1,demo_max,256,True,0.11816000895089772,0.11816000895089772,"['outputs/run-grasp-with-agent/_May12_14-50/71', 'outputs/run-grasp-with-agent/_May12_14-50/71', 'outputs/run-grasp-with-agent/_May12_14-50/71', 'outputs/run-grasp-with-agent/_May12_14-50/71', 'outputs/run-grasp-with-agent/_May12_14-50/71', 'outputs/run-grasp-with-agent/_May12_14-50/71', 'outputs/run-grasp-with-agent/_May12_14-50/71']"
72,Vision_Static,l_shoulder,1,demo_max,256,True,0.11723276137973343,0.11723276137973343,['outputs/run-grasp-with-agent/_May12_14-51/72']
73,Vision_Static,l_shoulder,1,demo_max,256,False,0.12304863972213029,0.12307409816983429,"['outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73', 'outputs/run-grasp-with-agent/_May12_14-51/73']"
