,Unnamed: 0,rep,config,error,task_name,cam_type,epochs,control_done_count,test_done_count,avg_control_final_distance,avg_control_min_distance,avg_test_min_distance,avg_test_final_distance
295,21,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,500,5.0,0.0,0.1252374427511963,0.1106278042621678,0.1195014318778634,0.1823478125568737
296,24,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,7.0,0.0,0.1029038036626757,0.0999306567095944,0.1076139263407547,0.2053637587341124
297,26,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,1000,3.0,0.0,0.1295109424837445,0.1185008898518959,0.1198990577104283,0.193623083550014
298,29,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,1.0,0.0,0.1788066228279979,0.1275632890239119,0.1132156463585234,0.2283719132270386
299,31,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,2000,1.0,0.0,0.266165473370627,0.2161924404243378,0.1187973107500354,0.2048179507396693
300,34,2,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,1.0,0.0,0.1558691000196505,0.1059414663613057,0.1100100973483621,0.2289548037838265
301,4,2,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1167223942603921,0.1069812914968955,0.1707586906991239,0.2743010865304523
302,9,2,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0.0,0.0,0.1052292641357243,0.1011196280184371,0.1647494879519548,0.2584928202174428
303,14,2,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.1575847529484855,0.1316686146151791,0.1494123369869034,0.2154574952248873
304,19,2,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.123385476724527,0.1024910855706998,0.1243038898060288,0.1978466335243692
305,24,2,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,1.0,0.0,0.1148707243266491,0.0973079813209122,0.1188273168753286,0.1652972330286065
306,29,2,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0.0,0.0,0.1294841855008379,0.0898665918438179,0.121845963928101,0.2919075209169364
307,34,2,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0.0,0.0,0.1802574995088504,0.1066973634287695,0.1296105278287225,0.2846586788534063
308,4,2,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.1910165744038671,0.0998440720949707,0.1075949281227047,0.2771504912867637
309,9,2,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,2.0,1.0,0.1937764675389534,0.1435947175726153,0.1044342193504033,0.1580246123330807
310,14,2,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,3.0,2.0,0.1656457834078198,0.145645540260332,0.1160385995930252,0.2272304758683088
311,19,2,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,4.0,0.0,0.1122418312103941,0.0969654190440114,0.1191175210490492,0.181321606480431
312,24,2,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,2.0,0.0,0.1781459017711575,0.1154557582660118,0.1147887366717179,0.2071917470133801
313,29,2,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0.0,0.0,0.1509895954961044,0.1139698857973423,0.1184497941097643,0.253428321388303
314,34,2,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,2.0,2.0,0.2299055794572958,0.1546579152659514,0.1160880249956411,0.24424433407532
315,1,2,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,100,2.0,0.0,0.2179635088538206,0.1515153654023989,0.1325020326762931,0.2855103555377622
316,6,2,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,150,0.0,0.0,0.3949561140125402,0.3443761715421164,0.1453399200626078,0.2064980239014703
317,11,2,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.3475049724623689,0.1293168271903973,0.145393909357772,0.2831954244089666
318,16,2,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,400,0.0,0.0,0.4686447407144288,0.4201853647698857,0.217653664251836,0.241659361162642
319,21,2,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,500,0.0,0.0,0.2309305704283619,0.2090804758324423,0.1241327488099301,0.1549620828900895
320,26,2,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,1000,0.0,0.0,0.2716264398787246,0.2259765875819284,0.1376925376281969,0.2410451961356387
321,31,2,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,2000,0.0,0.0,0.2538263368408439,0.1902737149193269,0.1215066036638849,0.2499042594415045
322,1,2,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.3033782302699613,0.3030860107715264,0.2394583960162812,0.2399534108781684
323,6,2,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,150,0.0,2.0,0.1697455036625892,0.1613670216049069,0.1353326976555028,0.248538365160121
324,11,2,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.2550277009356271,0.2387498938735406,0.2544267630721458,0.4668826983890254
325,16,2,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,400,3.0,0.0,0.1310803398258191,0.1024229375775332,0.1373029676929249,0.3179319406170157
326,21,2,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,500,0.0,0.0,0.1366786031115337,0.1142621559311825,0.1236963268542454,0.175838022300901
327,26,2,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,1000,5.0,0.0,0.1899733568654956,0.1867161540572643,0.1291353898367029,0.151741216157132
328,31,2,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,2000,0.0,0.0,0.2326066633010621,0.1620290488945008,0.1234681073283304,0.2421860481741276
329,1,2,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,100,1.0,0.0,0.2957750367898966,0.295158536878055,0.2186703174955554,0.2197830516207924
330,6,2,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,150,2.0,0.0,0.1548686411379755,0.1496644262812752,0.1336805074090156,0.3599912713057609
331,11,2,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.2428989360967399,0.2421403165332366,0.1358215651738924,0.1990872133060954
332,16,2,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,400,2.0,1.0,0.1948055414311767,0.1477717866225854,0.1227220430077597,0.2564920081064041
333,21,2,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,500,1.0,0.0,0.184242591998797,0.1726541509493215,0.1358002224085576,0.2023583384486009
334,26,2,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,1000,0.0,0.0,0.2177620179195438,0.1985551274639027,0.1253908665005405,0.2124165869531661
335,31,2,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,2000,0.0,0.0,0.2283772289025053,0.1688944715790403,0.1234024145173446,0.1854803956570729
336,0,3,FuseConfig.WDLR,False,Vision_Random,wrist,100,0.0,0.0,0.1898399398798391,0.1573941235268526,0.1362980190874939,0.2475533243329756
337,1,3,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1554985925554128,0.1491243349511553,0.1278117247681386,0.2490742880810389
338,2,3,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,100,1.0,0.0,0.1921423906560792,0.1829658474184252,0.2671189107866537,0.3990358773853303
339,3,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,100,2.0,0.0,0.1322411343833592,0.1124509318049409,0.1879900973741743,0.3182484675368239
340,4,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,2.0,1.0,0.1538775751940821,0.1359510555494529,0.1358488172877122,0.2457470751998851
341,5,3,FuseConfig.WDLR,False,Vision_Random,wrist,150,0.0,0.0,0.1793936024137447,0.1334944416995069,0.1269774773053111,0.2322384465248897
342,6,3,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,150,0.0,0.0,0.121441688295494,0.0990913692011672,0.1289307832581107,0.2468929496144826
343,7,3,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,150,1.0,0.0,0.1629596333509748,0.1541259428093746,0.1393425040507339,0.1811901491401356
344,8,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,150,1.0,0.0,0.1362652629854349,0.1059942130046644,0.120392595930441,0.2155476005253665
345,9,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,1.0,0.0,0.1252127696544835,0.0932431110792567,0.1238674349868217,0.1897835603763737
346,10,3,FuseConfig.WDLR,False,Vision_Random,wrist,200,0.0,0.0,0.1528041850988781,0.1028442748730243,0.122150869916884,0.1941978922691193
347,11,3,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,200,1.0,0.0,0.0908587363104891,0.0856929134821133,0.1216567568108716,0.2200377987492189
348,12,3,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,200,1.0,0.0,0.1919783275483373,0.1776729964168067,0.182699213493539,0.2321981422652378
349,13,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,200,4.0,0.0,0.1206874332504526,0.0819839151747628,0.1374403426785567,0.2311583954272658
350,14,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,1.0,0.0,0.2228309190696266,0.111552535832453,0.1453469107894874,0.3114182789627325
351,15,3,FuseConfig.WDLR,False,Vision_Random,wrist,400,0.0,0.0,0.1569734783145921,0.1179776996388125,0.1304561989559403,0.2250959936343955
352,16,3,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,400,1.0,0.0,0.1296418851230273,0.1240889378586299,0.1296092527008388,0.2069078103228516
353,17,3,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,400,3.0,0.0,0.1316313343091882,0.1275211008957277,0.175919874183274,0.2391355524459497
354,18,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,400,6.0,0.0,0.1149119927247126,0.0996679677823075,0.114542297982676,0.1861580431035699
355,19,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,1.0,0.0,0.132737095474705,0.0917026981978461,0.1306664113295927,0.2229264164177064
356,20,3,FuseConfig.WDLR,False,Vision_Random,wrist,500,0.0,0.0,0.1918399610860901,0.1011134121221423,0.1316642372429808,0.2273195773427377
357,21,3,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,500,1.0,0.0,0.1305074964004693,0.1164606627744603,0.1166661571037627,0.2086810153357739
358,22,3,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,500,1.0,0.0,0.1816652872532295,0.160915512344206,0.145348444221208,0.1842422653766759
359,23,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,500,1.0,0.0,0.1498993343264874,0.1099863943786443,0.1222991328840578,0.2321009624964282
360,24,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,0.0,0.0,0.1265153768037537,0.1035899218556192,0.12121176433823,0.1802862688843428
361,25,3,FuseConfig.WDLR,False,Vision_Random,wrist,1000,0.0,0.0,0.1697850758510238,0.0932788938417325,0.1263297332669388,0.2083262446627434
362,26,3,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,1000,1.0,0.0,0.1475024945936699,0.0954626570556005,0.1250171664878296,0.2164330524594508
363,27,3,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,1000,1.0,0.0,0.1236167098048794,0.1146381110949726,0.1537546032063705,0.2180860736402912
364,28,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,1000,3.0,0.0,0.1331442860591996,0.105147116384387,0.1262441231080318,0.2490735037412671
365,29,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,4.0,0.0,0.1005561599535072,0.0860727748378897,0.1304084671455865,0.2540001345807985
366,30,3,FuseConfig.WDLR,False,Vision_Random,wrist,2000,5.0,0.0,0.2223918724395299,0.1229026756564955,0.1292315409838289,0.2319159188323351
367,31,3,FuseConfig.WDLR,False,Vision_Random,wrist+wrist_depth,2000,3.0,0.0,0.1272286821356139,0.1224377114144343,0.1194938046782653,0.2273185947487395
368,32,3,FuseConfig.WDLR,False,Vision_Random,l_shoulder+r_shoulder,2000,2.0,0.0,0.1958880677575722,0.1830434486920263,0.1339107145627822,0.1938520278106507
369,33,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder,2000,3.0,0.0,0.1395294534540341,0.0856873738281607,0.1222001684909767,0.3045960810483862
370,34,3,FuseConfig.WDLR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0.0,0.0,0.1791622418109738,0.124382193251379,0.1317880148219121,0.2525292877421118
371,1,3,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,100,1.0,0.0,0.1666751438535322,0.1624704324684934,0.1382206308136509,0.1421981028956663
372,4,3,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1612309203190822,0.155896041518092,0.1213959416853784,0.1460667567668302
373,6,3,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,150,3.0,0.0,0.0816174490989869,0.0808272471294324,0.1228869674619966,0.1868991766382716
374,9,3,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0.0,0.0,0.3006544283774598,0.1858182325637319,0.1332357366164854,0.2767819972996506
375,11,3,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.1194733958017579,0.0831739911053576,0.1353489160261,0.222835211746853
376,14,3,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,4.0,0.0,0.0938572803910048,0.0927636005802274,0.1184157274706001,0.2177105599475727
377,16,3,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,400,5.0,0.0,0.1182419137881578,0.1167364389305765,0.1442931516905161,0.1789446744416042
378,19,3,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,2.0,0.0,0.1232248750125089,0.1193902640237881,0.1076003864465885,0.1393325907508432
379,21,3,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,500,6.0,0.0,0.1376019365436608,0.1044777743402553,0.1308014589476151,0.1918808242640488
380,24,3,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,2.0,0.0,0.130434017596579,0.1074779570644718,0.1224337135988923,0.1763690597658209
381,26,3,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,1000,0.0,1.0,0.2095234684954704,0.2094296205060712,0.1526495562014034,0.1614218542179252
382,29,3,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,2.0,1.0,0.1786981688924329,0.1280732003819468,0.1134184037699605,0.223305970085675
383,31,3,FuseConfig.WLR_D,False,Vision_Random,wrist+wrist_depth,2000,1.0,0.0,0.221463309552801,0.169833201898725,0.1227951657637772,0.2114623315702978
384,34,3,FuseConfig.WLR_D,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0.0,0.0,0.2697750118510603,0.2045565345557121,0.1239958166618473,0.1929282236522086
385,1,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1316489496592285,0.1140595802727284,0.1251332945440246,0.2011167397841042
386,4,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1516524866963644,0.1403442035776391,0.1245971636253176,0.1455437893876143
387,6,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,150,0.0,0.0,0.1016155327927794,0.092653600904174,0.1162006470421332,0.1925880290567248
388,9,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,2.0,0.0,0.135947261398381,0.1176155040965127,0.1096146391196498,0.1393648434557368
389,11,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.1197108564403984,0.0805677840982926,0.1215793998216292,0.1925952174113601
390,14,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.0980096561676638,0.0917789227108926,0.1140495439809063,0.3046330958325969
391,16,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,400,0.0,0.0,0.1011546786520529,0.0819528807414152,0.1225736149401063,0.2066170278760656
392,19,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.1599866029531148,0.14327933390937,0.127199275980185,0.2149169699782278
393,21,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,500,2.0,0.0,0.1386107242851761,0.1123701108225032,0.1258883145194753,0.1933331204378763
394,24,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,2.0,0.0,0.1065486295061871,0.0872029077074283,0.1245398913303835,0.2070210551949289
395,26,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,1000,0.0,0.0,0.1166259522595374,0.1004548060359142,0.1221268615556552,0.2154888240077535
396,29,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0.0,0.0,0.1140139929370952,0.1016330602300085,0.1169052363479181,0.2393795826006449
397,31,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+wrist_depth,2000,3.0,0.0,0.1443207214224716,0.0944740523606002,0.1185562632159081,0.2243053107887379
398,34,3,FuseConfig.DEPTH_FEATS_GATED,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,2.0,0.0,0.1545026054184157,0.0800209520256587,0.1195649161092581,0.2475170579330208
399,1,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.2896610131218367,0.2408709182826388,0.1225289269964744,0.1757112100077973
400,4,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,2.0,0.0,0.170511886117454,0.1366987312820091,0.1232013115138987,0.2098702643935042
401,6,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,150,4.0,0.0,0.1316343631473027,0.1271073961895183,0.1245759579382529,0.1849138919775367
402,9,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,4.0,1.0,0.2167951642013449,0.1721399887161634,0.1138648536723755,0.237446686321587
403,11,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,200,1.0,0.0,0.1513332526123511,0.1428333739986333,0.1212922488410828,0.1848487580661735
404,14,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,1.0,0.1560843505425189,0.1478675528611499,0.1152956151557327,0.2108689102265373
405,16,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,400,1.0,0.0,0.3761804178043703,0.3459443354096672,0.1329328432031596,0.1935663250493096
406,19,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.1126457472441995,0.0899367188354907,0.1071398368429205,0.1885436484847813
407,21,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,500,7.0,0.0,0.1723999001319771,0.1311658874788394,0.1242641666104778,0.1815517735316574
408,24,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,2.0,0.0,0.0998454429652591,0.0957355731605479,0.1099444336922971,0.2181839870036621
409,26,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,1000,6.0,0.0,0.1364851864884545,0.1268071398995482,0.1230166730489763,0.1803393956628356
410,29,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,3.0,0.0,0.1972356059307229,0.1350392432718953,0.1172810925394648,0.2323838989318479
411,31,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+wrist_depth,2000,0.0,0.0,0.2195030237689767,0.2011435280359913,0.1269795065065909,0.2030767127526139
412,34,3,FuseConfig.DEPTH_FEATS_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,3.0,0.0,0.1254047067004988,0.1100597910108941,0.1120633775687123,0.2244125382302377
413,4,3,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,0.0,0.0,0.1154671773528739,0.1105097007645976,0.1739088861412774,0.2642392760830793
414,9,3,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,0.0,0.0,0.1055768806590626,0.1032071832378112,0.1675170716390109,0.2495216008934509
415,14,3,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,0.0,0.0,0.1639318556485275,0.1355454549874289,0.1501975105058146,0.2199339877904738
416,19,3,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,0.0,0.0,0.1138370585814196,0.1044631807865267,0.1276450218290976,0.2048305275098632
417,24,3,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,1.0,0.0,0.1141190904260203,0.0985037225112482,0.1175311047642821,0.1629682615085921
418,29,3,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0.0,0.0,0.1312661755888759,0.0887237544275616,0.1221059556361834,0.2601309862815424
419,34,3,FuseConfig.WD_LR,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,0.0,0.0,0.1884983527861415,0.1157322480707528,0.126178687504821,0.2921467257335981
420,4,3,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,100,1.0,0.0,0.1452614896472188,0.1066781702271225,0.1122432852856619,0.2572672988416098
421,9,3,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,150,2.0,1.0,0.1448353609566685,0.1341877986840221,0.1089370035286233,0.2036863661041642
422,14,3,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,200,2.0,2.0,0.1659386857880939,0.1484170999257636,0.1156263869068258,0.2068919263100146
423,19,3,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,400,3.0,1.0,0.1304529485818878,0.1007250606712755,0.1165078171962915,0.168935778985974
424,24,3,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,500,3.0,0.0,0.1746878544467453,0.1174413458638548,0.1169203533776447,0.2148981766657772
425,29,3,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,1000,0.0,0.0,0.1584022299955557,0.1155260897401083,0.1177821599577605,0.2680238141699155
426,34,3,FuseConfig.WD_LR_ATTN,False,Vision_Random,wrist+l_shoulder+r_shoulder+wrist_depth,2000,3.0,2.0,0.1952128969723016,0.1392879592605845,0.1158974886813575,0.2447825131089723
427,1,3,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,100,1.0,0.0,0.1954589520059157,0.1719990233913001,0.1358991397259122,0.2776306299243562
428,6,3,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,150,0.0,0.0,0.4418602918308109,0.3911225362033808,0.2454122412247232,0.2855472604300921
429,11,3,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,200,0.0,0.0,0.330868571932683,0.1253605051083684,0.1397205702181973,0.2912982549645838
430,16,3,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,400,0.0,0.0,0.3013576205915254,0.2907380246801639,0.2003988009930784,0.206474083662086
431,21,3,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,500,0.0,0.0,0.4785975626776496,0.4126780781145397,0.2265937911742891,0.3457095674535212
432,26,3,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,1000,0.0,0.0,0.2737321057408177,0.2188281119028016,0.1309298479323258,0.1683279430156996
433,31,3,FuseConfig.Wfilm_D,False,Vision_Random,wrist+wrist_depth,2000,0.0,0.0,0.2328222777425988,0.1708739172711767,0.1255860940202166,0.2480014502383579
434,1,3,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.1670061541905667,0.1660925680997545,0.1617532372368429,0.1737196295808396
435,6,3,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,150,1.0,0.0,0.1062887699339762,0.0981528445844464,0.1831272341053405,0.1831484340915323
436,11,3,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,200,1.0,0.0,0.1136404831952666,0.104924373198127,0.1191531358703197,0.1957882322668147
437,16,3,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,400,4.0,0.0,0.1195127307259621,0.1064398910615117,0.1219011816571529,0.2412357582226403
438,21,3,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,500,1.0,0.0,0.2840421745575596,0.2794300685498986,0.2845253486826295,0.2845253486826295
439,26,3,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,1000,3.0,0.0,0.2347085500722365,0.2346339163283504,0.1416030280636255,0.1418943606417359
440,31,3,FuseConfig.W_Dfilm,False,Vision_Random,wrist+wrist_depth,2000,5.0,0.0,0.1062178303036679,0.0985274343087332,0.1215086327292111,0.2615178828635724
441,1,3,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,100,0.0,0.0,0.278026345251399,0.2773241382302286,0.2043372335000148,0.2105846523134247
442,6,3,FuseConfig.Wfilm_Dfilm,False,Vision_Random,wrist+wrist_depth,150,2.0,0.0,0.1487957999463837,0.1419934928742852,0.1304434536943012,0.2902922378870226
