,task_name,epochs,cam_type,repeat_idx,demo_count,control_done,min_distance,final_distance,dataset_type,grasp_loss_lambda,control_gripper_image_paths
478,Vision_Static,120,l_shoulder+r_shoulder,8,1,False,0.12907001891260916,0.14127688032383853,demo,1.0,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
479,Vision_Static,120,l_shoulder+r_shoulder,9,1,False,0.12673229351015128,0.1274014272018733,demo,1.0,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
480,Vision_Static,120,l_shoulder+r_shoulder,0,1,False,0.13553509715205092,0.14779108305574157,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
481,Vision_Static,120,l_shoulder+r_shoulder,1,1,False,0.15092195135201786,0.15870616921722724,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
482,Vision_Static,120,l_shoulder+r_shoulder,2,1,False,0.13105275493823218,0.13465101924573683,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
483,Vision_Static,120,l_shoulder+r_shoulder,3,1,False,0.14220842488441726,0.1516633061936156,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
484,Vision_Static,120,l_shoulder+r_shoulder,4,1,False,0.139632004572449,0.1575003667239811,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
485,Vision_Static,120,l_shoulder+r_shoulder,5,1,False,0.13376972562660824,0.1469600192884568,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
486,Vision_Static,120,l_shoulder+r_shoulder,6,1,False,0.13796772384278463,0.14753202101171972,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
487,Vision_Static,120,l_shoulder+r_shoulder,7,1,False,0.13799655369838904,0.14229284349909502,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
488,Vision_Static,120,l_shoulder+r_shoulder,8,1,False,0.13608703343360634,0.14312628372807243,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
489,Vision_Static,120,l_shoulder+r_shoulder,9,1,False,0.13166840655917264,0.14535705740221924,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
490,Vision_Static,120,l_shoulder+r_shoulder,0,1,False,0.14129365726452528,0.1480897446148415,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
491,Vision_Static,120,l_shoulder+r_shoulder,1,1,False,0.13871309184315736,0.14233854355183123,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46', 'outputs/run-grasp-with-agent/_June03_11-46']"
492,Vision_Static,120,l_shoulder+r_shoulder,2,1,False,0.1394196795240181,0.14046176527308937,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
493,Vision_Static,120,l_shoulder+r_shoulder,3,1,False,0.13856282721831176,0.14363318408006862,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
494,Vision_Static,120,l_shoulder+r_shoulder,4,1,False,0.1275772304116877,0.12953800014382122,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
495,Vision_Static,120,l_shoulder+r_shoulder,5,1,False,0.14295737685512824,0.14995880312259616,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
496,Vision_Static,120,l_shoulder+r_shoulder,6,1,False,0.1375279045121467,0.14997839107637476,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
497,Vision_Static,120,l_shoulder+r_shoulder,7,1,False,0.13050253911203152,0.14475619847194887,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
498,Vision_Static,120,l_shoulder+r_shoulder,8,1,False,0.1457940067750473,0.1554026921477111,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
499,Vision_Static,120,l_shoulder+r_shoulder,9,1,False,0.142499212645538,0.1539322924009313,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
500,Vision_Static,120,wrist+l_shoulder+r_shoulder,0,1,False,0.15495018278504868,0.15551395812529545,demo,0.8,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
501,Vision_Static,120,wrist+l_shoulder+r_shoulder,1,1,False,0.17589116517385867,0.19489181394269572,demo,0.8,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
502,Vision_Static,120,wrist+l_shoulder+r_shoulder,2,1,False,0.13036834257305852,0.13274621134314102,demo,0.8,[]
503,Vision_Static,120,wrist+l_shoulder+r_shoulder,3,1,False,0.1739742002166462,0.1964012658524357,demo,0.8,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
504,Vision_Static,120,wrist+l_shoulder+r_shoulder,4,1,False,0.1265015155184215,0.128116516526829,demo,0.8,[]
505,Vision_Static,120,wrist+l_shoulder+r_shoulder,5,1,False,0.13388275253670437,0.1348402994778382,demo,0.8,[]
506,Vision_Static,120,wrist+l_shoulder+r_shoulder,6,1,False,0.16078037800331185,0.19056323719910387,demo,0.8,"['outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47', 'outputs/run-grasp-with-agent/_June03_11-47']"
507,Vision_Static,120,wrist+l_shoulder+r_shoulder,7,1,False,0.13594845421970037,0.1368713501021393,demo,0.8,[]
508,Vision_Static,120,wrist+l_shoulder+r_shoulder,8,1,False,0.13270514856080637,0.1335260086384832,demo,0.8,['outputs/run-grasp-with-agent/_June03_11-47']
509,Vision_Static,120,wrist+l_shoulder+r_shoulder,9,1,False,0.1346143007316316,0.13666085872469932,demo,0.8,[]
510,Vision_Static,120,wrist+l_shoulder+r_shoulder,0,1,False,0.12689431020817796,0.12715643389605555,demo,0.9,[]
511,Vision_Static,120,wrist+l_shoulder+r_shoulder,1,1,False,0.12605901755412116,0.12670746411699257,demo,0.9,[]
512,Vision_Static,120,wrist+l_shoulder+r_shoulder,2,1,False,0.13887414259680272,0.13887414259680272,demo,0.9,[]
513,Vision_Static,120,wrist+l_shoulder+r_shoulder,3,1,False,0.1316789895731001,0.1316789895731001,demo,0.9,[]
514,Vision_Static,120,wrist+l_shoulder+r_shoulder,4,1,False,0.13970049067044346,0.14036517640283622,demo,0.9,[]
515,Vision_Static,120,wrist+l_shoulder+r_shoulder,5,1,False,0.12941574048049406,0.12941574048049406,demo,0.9,[]
516,Vision_Static,120,wrist+l_shoulder+r_shoulder,6,1,False,0.1279721471438486,0.12927035222939748,demo,0.9,[]
517,Vision_Static,120,wrist+l_shoulder+r_shoulder,7,1,False,0.14784781623079105,0.14784781623079105,demo,0.9,[]
518,Vision_Static,120,wrist+l_shoulder+r_shoulder,8,1,False,0.12343100193438919,0.12343100193438919,demo,0.9,[]
519,Vision_Static,120,wrist+l_shoulder+r_shoulder,9,1,False,0.16286771360383404,0.171643126932658,demo,0.9,"['outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48']"
520,Vision_Static,120,wrist+l_shoulder+r_shoulder,0,1,False,0.1293009080916519,0.13029320546740344,demo,1.0,[]
521,Vision_Static,120,wrist+l_shoulder+r_shoulder,1,1,False,0.1327649787293426,0.1327649787293426,demo,1.0,[]
522,Vision_Static,120,wrist+l_shoulder+r_shoulder,2,1,False,0.13580648825889108,0.13580648825889108,demo,1.0,[]
523,Vision_Static,120,wrist+l_shoulder+r_shoulder,3,1,False,0.13430559985739937,0.13566170191780785,demo,1.0,[]
524,Vision_Static,120,wrist+l_shoulder+r_shoulder,4,1,False,0.1304933196058901,0.13268410699220456,demo,1.0,[]
525,Vision_Static,120,wrist+l_shoulder+r_shoulder,5,1,False,0.16495963197950456,0.16641684742601742,demo,1.0,[]
526,Vision_Static,120,wrist+l_shoulder+r_shoulder,6,1,False,0.1283007757850863,0.1294939961098278,demo,1.0,[]
527,Vision_Static,120,wrist+l_shoulder+r_shoulder,7,1,False,0.14927561336095438,0.14927561336095438,demo,1.0,[]
528,Vision_Static,120,wrist+l_shoulder+r_shoulder,8,1,False,0.1582624222022793,0.1582624222022793,demo,1.0,[]
529,Vision_Static,120,wrist+l_shoulder+r_shoulder,9,1,False,0.13368959509423195,0.1345248977367444,demo,1.0,[]
530,Vision_Static,120,wrist+l_shoulder+r_shoulder,0,1,False,0.16449337973858064,0.17551979476625268,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48']"
531,Vision_Static,120,wrist+l_shoulder+r_shoulder,1,1,False,0.14508866518760383,0.14508866518760383,demo,1.1,[]
532,Vision_Static,120,wrist+l_shoulder+r_shoulder,2,1,False,0.13236963159953888,0.13247588975916685,demo,1.1,[]
533,Vision_Static,120,wrist+l_shoulder+r_shoulder,3,1,False,0.17490733122148563,0.19429624130366696,demo,1.1,"['outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-48', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49']"
534,Vision_Static,120,wrist+l_shoulder+r_shoulder,4,1,False,0.13135637361104816,0.13200094573130614,demo,1.1,[]
535,Vision_Static,120,wrist+l_shoulder+r_shoulder,5,1,False,0.12173793064393199,0.12173793064393199,demo,1.1,[]
536,Vision_Static,120,wrist+l_shoulder+r_shoulder,6,1,False,0.16658391269402464,0.16658391269402464,demo,1.1,[]
537,Vision_Static,120,wrist+l_shoulder+r_shoulder,7,1,False,0.1303740821170339,0.13204463658411206,demo,1.1,[]
538,Vision_Static,120,wrist+l_shoulder+r_shoulder,8,1,False,0.131914302622185,0.13218757211518653,demo,1.1,[]
539,Vision_Static,120,wrist+l_shoulder+r_shoulder,9,1,False,0.1331937450726353,0.1340424492003354,demo,1.1,[]
540,Vision_Static,120,wrist+l_shoulder+r_shoulder,0,1,False,0.1667162108230246,0.1667162108230246,demo,1.2,[]
541,Vision_Static,120,wrist+l_shoulder+r_shoulder,1,1,False,0.17197785221277798,0.19475273823618322,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49']"
542,Vision_Static,120,wrist+l_shoulder+r_shoulder,2,1,False,0.15441097063674486,0.15441097063674486,demo,1.2,[]
543,Vision_Static,120,wrist+l_shoulder+r_shoulder,3,1,False,0.12964840606100148,0.13034488344542233,demo,1.2,[]
544,Vision_Static,120,wrist+l_shoulder+r_shoulder,4,1,False,0.12599900101860678,0.12639646709916785,demo,1.2,[]
545,Vision_Static,120,wrist+l_shoulder+r_shoulder,5,1,False,0.19127502376777109,0.20858983745597584,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49']"
546,Vision_Static,120,wrist+l_shoulder+r_shoulder,6,1,False,0.15489541331622714,0.15489541331622714,demo,1.2,[]
547,Vision_Static,120,wrist+l_shoulder+r_shoulder,7,1,False,0.16641409556784717,0.16641409556784717,demo,1.2,[]
548,Vision_Static,120,wrist+l_shoulder+r_shoulder,8,1,False,0.1770707109444119,0.18494159370171026,demo,1.2,"['outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49', 'outputs/run-grasp-with-agent/_June03_11-49']"
549,Vision_Static,120,wrist+l_shoulder+r_shoulder,9,1,False,0.12866107114892125,0.12866107114892125,demo,1.2,[]
550,Vision_Static,120,wrist+l_shoulder+r_shoulder+wrist_depth,0,1,False,0.14058799291372862,0.14058799291372862,demo,0.8,[]
551,Vision_Static,120,wrist+l_shoulder+r_shoulder+wrist_depth,1,1,False,0.1313281295371349,0.1313281295371349,demo,0.8,[]
552,Vision_Static,120,wrist+l_shoulder+r_shoulder+wrist_depth,2,1,False,0.13092799329914445,0.13360623559619098,demo,0.8,[]
553,Vision_Static,120,wrist+l_shoulder+r_shoulder+wrist_depth,3,1,False,0.12964596204877507,0.13190119433911304,demo,0.8,[]
554,Vision_Static,120,wrist+l_shoulder+r_shoulder+wrist_depth,4,1,False,0.12898987213638233,0.12914347850463107,demo,0.8,[]
555,Vision_Static,120,wrist+l_shoulder+r_shoulder+wrist_depth,5,1,False,0.18439225081151178,0.18439225081151178,demo,0.8,[]
