,task_name,epochs,cam_type,demo_count,done_count,avg_min_distance,avg_final_distance,dataset_type,grasp_loss_lambda
91,Vision_Static,150,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.13199495604258643,0.13490681297927895,demo,0.9
92,Vision_Static,150,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.1254141271617117,0.12680438936122146,demo,1.0
93,Vision_Static,150,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.13360241631862896,0.13908036750258373,demo,1.1
94,Vision_Static,150,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.13519005250554522,0.13635487020856246,demo,1.2
95,Vision_Static,150,wrist+r_shoulder,1,0,0.12425238656734627,0.12465238802502365,demo,0.8
96,Vision_Static,150,wrist+r_shoulder,1,0,0.1189636303260938,0.1190714388499425,demo,0.9
97,Vision_Static,150,wrist+r_shoulder,1,0,0.13713717704486159,0.13754518315090677,demo,1.0
98,Vision_Static,150,wrist+r_shoulder,1,0,0.11475522274727903,0.11519613160293378,demo,1.1
99,Vision_Static,150,wrist+r_shoulder,1,0,0.13608487566269234,0.13630270139880257,demo,1.2
100,Vision_Static,150,wrist+l_shoulder,1,0,0.13159490401496696,0.14912276071949343,demo,0.8
101,Vision_Static,150,wrist+l_shoulder,1,0,0.12302718803508261,0.1572556893225234,demo,0.9
102,Vision_Static,150,wrist+l_shoulder,1,0,0.10893107958728569,0.15930953562541988,demo,1.0
103,Vision_Static,150,wrist+l_shoulder,1,0,0.11962303720270666,0.14267337543278757,demo,1.1
104,Vision_Static,150,wrist+l_shoulder,1,0,0.11035394041392406,0.16280813323233373,demo,1.2
105,Vision_Static,200,wrist,1,0,0.13738070613686879,0.14375887251676067,demo,0.8
106,Vision_Static,200,wrist,1,0,0.12021390936247411,0.12063954048975463,demo,0.9
107,Vision_Static,200,wrist,1,0,0.10952852966131539,0.11099138858213628,demo,1.0
108,Vision_Static,200,wrist,1,0,0.1306138573464658,0.13384199687350784,demo,1.1
109,Vision_Static,200,wrist,1,0,0.11868454105671047,0.11942789750904334,demo,1.2
110,Vision_Static,200,wrist+wrist_depth,1,0,0.23954553246538982,0.23959714391161796,demo,0.8
111,Vision_Static,200,wrist+wrist_depth,1,0,0.2534075762487842,0.2534075762487842,demo,0.9
112,Vision_Static,200,wrist+wrist_depth,1,0,0.2535922633797501,0.2535922633797501,demo,1.0
113,Vision_Static,200,wrist+wrist_depth,1,0,0.2636675562327825,0.2636675562327825,demo,1.1
114,Vision_Static,200,wrist+wrist_depth,1,0,0.23632192174722713,0.23687337638177022,demo,1.2
115,Vision_Static,200,l_shoulder+r_shoulder,1,3,0.12637322316344327,0.12727738910279018,demo,0.8
116,Vision_Static,200,l_shoulder+r_shoulder,1,1,0.12395603933792834,0.12527408083887873,demo,0.9
117,Vision_Static,200,l_shoulder+r_shoulder,1,6,0.12555686772101443,0.12575924533572125,demo,1.0
118,Vision_Static,200,l_shoulder+r_shoulder,1,2,0.1254212570416819,0.12654947990053805,demo,1.1
119,Vision_Static,200,l_shoulder+r_shoulder,1,6,0.12632860316780567,0.12657263805440974,demo,1.2
120,Vision_Static,200,wrist+l_shoulder+r_shoulder,1,0,0.08936441535474875,0.09025474263527178,demo,0.8
121,Vision_Static,200,wrist+l_shoulder+r_shoulder,1,0,0.10642179589314105,0.10880048438020604,demo,0.9
122,Vision_Static,200,wrist+l_shoulder+r_shoulder,1,0,0.10221337495793108,0.11190212141371314,demo,1.0
123,Vision_Static,200,wrist+l_shoulder+r_shoulder,1,0,0.10032321898336885,0.10090010768618614,demo,1.1
124,Vision_Static,200,wrist+l_shoulder+r_shoulder,1,0,0.08516003447120367,0.08615574926178729,demo,1.2
125,Vision_Static,200,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.10726605582596369,0.11719010110437704,demo,0.8
126,Vision_Static,200,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.11366133425767763,0.12263755949665509,demo,0.9
127,Vision_Static,200,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.10220681626282942,0.12455638189494127,demo,1.0
128,Vision_Static,200,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.10275812244250335,0.12264708973782498,demo,1.1
129,Vision_Static,200,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.09866839366650113,0.1276904804773943,demo,1.2
130,Vision_Static,200,wrist+r_shoulder,1,0,0.12639769671894976,0.13502912769452302,demo,0.8
131,Vision_Static,200,wrist+r_shoulder,1,0,0.12623772670307348,0.13844207692162877,demo,0.9
132,Vision_Static,200,wrist+r_shoulder,1,0,0.12810784560210847,0.14099584417704097,demo,1.0
133,Vision_Static,200,wrist+r_shoulder,1,0,0.13122105074585813,0.14069604460947546,demo,1.1
134,Vision_Static,200,wrist+r_shoulder,1,0,0.12949683652779082,0.14139999517847796,demo,1.2
135,Vision_Static,200,wrist+l_shoulder,1,1,0.10200546821952912,0.10474973643035843,demo,0.8
136,Vision_Static,200,wrist+l_shoulder,1,0,0.09776071172848681,0.10146863023517336,demo,0.9
137,Vision_Static,200,wrist+l_shoulder,1,1,0.10707115488728766,0.13557812504125696,demo,1.0
138,Vision_Static,200,wrist+l_shoulder,1,0,0.11381354587384836,0.13489904049764312,demo,1.1
139,Vision_Static,200,wrist+l_shoulder,1,1,0.08816036982278364,0.08953947845386084,demo,1.2
140,Vision_Static,400,wrist,1,1,0.19260568720610077,0.1966037625619956,demo,0.8
141,Vision_Static,400,wrist,1,0,0.2226731143501825,0.22423798920901206,demo,0.9
142,Vision_Static,400,wrist,1,1,0.19138801322550708,0.19245638064189433,demo,1.0
143,Vision_Static,400,wrist,1,0,0.21649245976636716,0.2167138267024704,demo,1.1
144,Vision_Static,400,wrist,1,0,0.17422480849728353,0.174337848550218,demo,1.2
145,Vision_Static,400,wrist+wrist_depth,1,0,0.12569713568514249,0.129973360537625,demo,0.8
146,Vision_Static,400,wrist+wrist_depth,1,0,0.15144271854583755,0.15415647298720508,demo,0.9
147,Vision_Static,400,wrist+wrist_depth,1,0,0.1218196400108383,0.127986107855332,demo,1.0
148,Vision_Static,400,wrist+wrist_depth,1,0,0.16198362366087588,0.1721397924190908,demo,1.1
149,Vision_Static,400,wrist+wrist_depth,1,0,0.20489254025194828,0.20631630149679087,demo,1.2
150,Vision_Static,400,l_shoulder+r_shoulder,1,8,0.11813157920567532,0.11849712243734636,demo,0.8
151,Vision_Static,400,l_shoulder+r_shoulder,1,7,0.12098178086019726,0.12104046103333736,demo,0.9
152,Vision_Static,400,l_shoulder+r_shoulder,1,5,0.12291692222657799,0.12291692222657799,demo,1.0
153,Vision_Static,400,l_shoulder+r_shoulder,1,8,0.11812235381429866,0.11818306934018638,demo,1.1
154,Vision_Static,400,l_shoulder+r_shoulder,1,7,0.12239003227323846,0.12603414362274215,demo,1.2
155,Vision_Static,400,wrist+l_shoulder+r_shoulder,1,0,0.1337062209160495,0.13851874145075385,demo,0.8
156,Vision_Static,400,wrist+l_shoulder+r_shoulder,1,0,0.13673629191844433,0.14165726313156538,demo,0.9
157,Vision_Static,400,wrist+l_shoulder+r_shoulder,1,0,0.1343039605014623,0.13979140480958582,demo,1.0
158,Vision_Static,400,wrist+l_shoulder+r_shoulder,1,0,0.134035612611225,0.1420102037453641,demo,1.1
159,Vision_Static,400,wrist+l_shoulder+r_shoulder,1,0,0.13478833978426336,0.1423032699037477,demo,1.2
160,Vision_Static,400,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.12859607651275345,0.13308293175795052,demo,0.8
161,Vision_Static,400,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.13586681197390535,0.14295758354196544,demo,0.9
162,Vision_Static,400,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.11443836851544045,0.1180153474221967,demo,1.0
163,Vision_Static,400,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.13066728225796131,0.1358710032444844,demo,1.1
164,Vision_Static,400,wrist+l_shoulder+r_shoulder+wrist_depth,1,0,0.1297562856597913,0.1344992629110941,demo,1.2
165,Vision_Static,400,wrist+r_shoulder,1,0,0.13469819920187828,0.13606974697027116,demo,0.8
166,Vision_Static,400,wrist+r_shoulder,1,0,0.14866698689234434,0.14866698689234434,demo,0.9
167,Vision_Static,400,wrist+r_shoulder,1,0,0.16598279439659688,0.16598279439659688,demo,1.0
